plant_id;date;video_name;start;end;recording_time;arrival;departure;duration;real_arrival;real_departure;spp;certainty;behav;no_fruits;indiv_obs;general_obs;observer
334;20190114;GH030001;12:22:00;14:37:00;2:15:00;1:20;1:44;0:24;12:58:42;12:59:06;Erithacus rubecula;1;NV/interacting;;;;Elena Quintero
334;20190114;GH030001;12:22:00;14:37:00;2:15:00;1:20;1:39;0:19;12:58:42;12:59:01;Erithacus rubecula;1;interacting;;;;Elena Quintero
334;20190114;GH040001;12:22:00;14:37:00;2:15:00;2:45;3:14;0:29;13:17:48;13:18:17;Erithacus rubecula;1;NV;;;;Elena Quintero
334;20190114;GH050001;12:22:00;14:37:00;2:15:00;13:09;13:29;0:20;13:45:53;13:46:13;Erithacus rubecula;1;NV;;;;Elena Quintero
334;20190114;GH060001;12:22:00;14:37:00;2:15:00;10:26;10:59;0:33;14:00:51;14:01:24;Sylvia melanocephala;2;prob feeding;;;;Elena Quintero
334;20190114;GH070001;12:22:00;14:37:00;2:15:00;1:24;1:36;0:12;14:09:30;14:09:42;Erithacus rubecula;1;NV;;;;Elena Quintero
334;20190114;GH070001;12:22:00;14:37:00;2:15:00;15:04;16:38;1:34;14:23:10;14:24:44;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
334;20190114;GH080001;12:22:00;14:37:00;2:15:00;4:12;4:50;0:38;14:29:59;14:30:37;Sylvia melanocephala;1;feeding;1;;;Elena Quintero
338;20190114;GH020007;12:29:00;14:33:00;2:04:00;3:32;3:33;0:01;12:50:13;12:50:14;Erithacus rubecula;31;passing near;;;;Elena Quintero
338;20190114;GH020007;12:29:00;14:33:00;2:04:00;12:53;12:54;0:01;12:59:34;12:59:35;unkown;3;passing near;;;;Elena Quintero
338;20190114;GH030007;12:29:00;14:33:00;2:04:00;0:32;0:33;0:01;13:04:54;13:04:55;Erithacus rubecula;1;passing near;;;;Elena Quintero
338;20190114;GH030007;12:29:00;14:33:00;2:04:00;2:15;2:16;0:01;13:06:37;13:06:38;Erithacus rubecula;1;passing near;;;;Elena Quintero
338;20190114;GH040007;12:29:00;14:33:00;2:04:00;5:53;5:54;0:01;13:27:56;13:27:57;Erithacus rubecula;1;feeding;1;regurgitates 1 seed;;Elena Quintero
338;20190114;GH040007;12:29:00;14:33:00;2:04:00;10:20;10:33;0:13;13:32:23;13:32:36;Sylvia melanocephala;1;interacting;;;;Elena Quintero
338;20190114;GH040007;12:29:00;14:33:00;2:04:00;11:16;11:18;0:02;13:33:19;13:33:21;Sylvia melanocephala;1;interacting;;;;Elena Quintero
338;20190114;GH040007;12:29:00;14:33:00;2:04:00;11:53;12:10;0:17;13:33:56;13:34:13;unkown;3;NV;;;;Elena Quintero
338;20190114;GH040007;12:29:00;14:33:00;2:04:00;13:36;13:43;0:07;13:35:39;13:35:46;Erithacus rubecula;2;NV;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;1:46;1:47;0:01;13:41:30;13:41:31;Sylvia melanocephala;2;passing near;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;7:26;7:28;0:02;13:47:10;13:47:12;unkown;3;NV;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;8:52;8:53;0:01;13:48:36;13:48:37;Erithacus rubecula;1;passing near;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;14:10;14:23;0:13;13:53:54;13:54:07;Erithacus rubecula;1;NV;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;14:44;14:53;0:09;13:54:28;13:54:37;Erithacus rubecula;2;NV;;;;Elena Quintero
338;20190114;GH050007;12:29:00;14:33:00;2:04:00;16:38;18:26;1:48;13:56:22;13:58:10;Erithacus rubecula;1;NV;;;;Elena Quintero
338;20190114;GH060007;12:29:00;14:33:00;2:04:00;0:38;0:39;0:01;13:58:03;13:58:04;unkown;3;passing near;;;;Elena Quintero
338;20190114;GH060007;12:29:00;14:33:00;2:04:00;4:54;4:55;0:01;14:02:19;14:02:20;Sylvia melanocephala;2;passing near;;;;Elena Quintero
338;20190114;GH060007;12:29:00;14:33:00;2:04:00;8:24;8:29;0:05;14:05:49;14:05:54;unkown;3;NV;;;;Elena Quintero
338;20190114;GH060007;12:29:00;14:33:00;2:04:00;15:33;16:45;1:12;14:12:58;14:14:10;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
338;20190114;GH070007;12:29:00;14:33:00;2:04:00;3:19;3:23;0:04;14:18:25;14:18:29;unkown;3;NV;;;;Elena Quintero
338;20190114;GH080007;12:29:00;14:33:00;2:04:00;4:19;4:20;0:01;14:37:06;14:37:07;unkown;3;passing near;;;;Elena Quintero
339;20190114;GH020001;12:33:00;14:49:00;2:16:00;8:55;8:56;0:01;12:59:36;12:59:37;Sylvia melanocephala;1;passing near;;;;Elena Quintero
339;20190114;GH020001;12:33:00;14:49:00;2:16:00;16:31;16:43;0:12;13:07:12;13:07:24;Sylvia melanocephala;2;NV;;;;Elena Quintero
339;20190114;GH050001;12:33:00;14:49:00;2:16:00;15:29;15:34;0:05;13:59:13;13:59:18;Erithacus rubecula;2;NV;;song_identification;;Elena Quintero
339;20190114;GH050001;12:33:00;14:49:00;2:16:00;16:03;16:19;0:16;13:59:47;14:00:03;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
327;20190115;GH010003;9:35:00;11:51:00;2:16:00;6:00;7:14;1:14;9:41:00;9:42:14;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
327;20190115;GH010003;9:35:00;11:51:00;2:16:00;8:33;9:49;1:16;9:43:33;9:44:49;Erithacus rubecula;1;feeding;NA;;;Elena Quintero
327;20190115;GH010003;9:35:00;11:51:00;2:16:00;14:55;15:35;0:40;9:49:55;9:50:35;unkown;3;NV/interacting;;;;Elena Quintero
327;20190115;GH010003;9:35:00;11:51:00;2:16:00;15:28;15:35;0:07;9:50:28;9:50:35;unkown;3;interacting;;;;Elena Quintero
327;20190115;GH010003;9:35:00;11:51:00;2:16:00;16:05;16:12;0:07;9:51:05;9:51:12;unkown;3;NV;;;;Elena Quintero
327;20190115;GH020003;9:35:00;11:51:00;2:16:00;0:13;1:50;1:37;9:52:54;9:54:31;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
327;20190115;GH020003;9:35:00;11:51:00;2:16:00;8:29;8:40;0:11;10:01:10;10:01:21;Sylvia melanocephala;2;NV;;;;Elena Quintero
327;20190115;GH020003;9:35:00;11:51:00;2:16:00;12:20;12:21;0:01;10:05:01;10:05:02;unkown;3;passing near;;;;Elena Quintero
327;20190115;GH020003;9:35:00;11:51:00;2:16:00;14:13;14:23;0:10;10:06:54;10:07:04;unkown;3;exploring/not feeding;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;2:57;3:22;0:25;10:13:19;10:13:44;Erithacus rubecula;1;perching;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;4:30;5:00;0:30;10:14:52;10:15:22;unkown;3;interacting;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;4:39;5:34;0:55;10:15:01;10:15:56;unkown;3;interacting;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;7:38;7:45;0:07;10:18:00;10:18:07;Turdus merula;2;exploring/not feeding;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;7:42;10:32;2:50;10:18:04;10:20:54;Sylvia melanocephala;2;NV;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;10:45;11:08;0:23;10:21:07;10:21:30;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;15:32;15:38;0:06;10:25:54;10:26:00;Erithacus rubecula;2;exploring/not feeding;;song_identification;;Elena Quintero
327;20190115;GH030003;9:35:00;11:51:00;2:16:00;17:16;18:54;1:38;10:27:38;10:29:16;Sylvia melanocephala;2;perching;;;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;2:45;2:55;0:10;10:30:48;10:30:58;unkown;3;NV;;;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;3:23;4:00;0:37;10:31:26;10:32:03;Sylvia undata;2;NV;;;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;4:30;4:50;0:20;10:32:33;10:32:53;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;8:36;8:57;0:21;10:36:39;10:37:00;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;10:20;10:21;0:01;10:38:23;10:38:24;Erithacus rubecula;1;passing near;;bird_persecution;;Elena Quintero
327;20190115;GH040003;9:35:00;11:51:00;2:16:00;14:33;15:08;0:35;10:42:36;10:43:11;Erithacus rubecula;2;NV;;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;1:58;2:28;0:30;10:47:42;10:48:12;Erithacus rubecula;2;perching;;song_identification;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;3:24;4:00;0:36;10:49:08;10:49:44;Sylvia melanocephala;1;feeding;NA;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;3:30;4:39;1:09;10:49:14;10:50:23;Sylvia melanocephala;2;NV;;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;5:09;5:32;0:23;10:50:53;10:51:16;unkown;3;NV;;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;6:14;6:50;0:36;10:51:58;10:52:34;unkown;3;NV;;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;6:39;7:56;1:17;10:52:23;10:53:40;Erithacus rubecula;1;feeding;NA;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;7:50;8:27;0:37;10:53:34;10:54:11;Erithacus rubecula;2;prob feeding;;;;Elena Quintero
327;20190115;GH050003;9:35:00;11:51:00;2:16:00;7:56;8:42;0:46;10:53:40;10:54:26;Erithacus rubecula;2;prob feeding;;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;3:09;3:31;0:22;11:06:34;11:06:56;Erithacus rubecula;2;perching;;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;6:04;6:57;0:53;11:09:29;11:10:22;Sylvia undata;1;prob feeding;;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;9:27;9:44;0:17;11:12:52;11:13:09;Sylvia melanocephala;2;NV;;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;14:53;15:35;0:42;11:18:18;11:19:00;Erithacus rubecula;1;NV;;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;16:18;17:30;1:12;11:19:43;11:20:55;Sylvia undata;2;feeding;NA;;;Elena Quintero
327;20190115;GH060003;9:35:00;11:51:00;2:16:00;16:59;17:57;0:58;11:20:24;11:21:22;Sylvia sp.;3;NV;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;2:16;2:59;0:43;11:23:22;11:24:05;unkown;3;NV;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;3:21;4:05;0:44;11:24:27;11:25:11;Erithacus rubecula;2;feeding;NA;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;4:21;4:34;0:13;11:25:27;11:25:40;Erithacus rubecula;1;interacting;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;4:24;4:35;0:11;11:25:30;11:25:41;Erithacus rubecula;1;interacting;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;6:41;7:24;0:43;11:27:47;11:28:30;unkown;3;NV;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;14:51;14:54;0:03;11:35:57;11:36:00;unkown;3;exploring/not feeding;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;14:54;15:35;0:41;11:36:00;11:36:41;Erithacus rubecula;2;prob feeding;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;15:10;16:26;1:16;11:36:16;11:37:32;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
327;20190115;GH070003;9:35:00;11:51:00;2:16:00;15:41;15:59;0:18;11:36:47;11:37:05;Erithacus rubecula;1;NV;;;;Elena Quintero
327;20190115;GH080003;9:35:00;11:51:00;2:16:00;3:47;4:31;0:44;11:42:34;11:43:18;Erithacus rubecula;1;feeding;3;;;Elena Quintero
327;20190115;GH080003;9:35:00;11:51:00;2:16:00;4:59;5:54;0:55;11:43:46;11:44:41;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
327;20190115;GH080003;9:35:00;11:51:00;2:16:00;8:05;8:22;0:17;11:46:52;11:47:09;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
327;20190115;GH080003;9:35:00;11:51:00;2:16:00;11:25;11:45;0:20;11:50:12;11:50:32;Sylvia atricapilla;1;NV;;;;Elena Quintero
328;20190115;GH020008;9:33:00;11:37:00;2:04:00;5:06;5:30;0:24;9:55:47;9:56:11;Sylvia undata;2;NV;;;;Elena Quintero
328;20190115;GH070008;9:33:00;11:37:00;2:04:00;12:25;12:52;0:27;11:31:31;11:31:58;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
328;20190115;GH070008;9:33:00;11:37:00;2:04:00;16:10;16:11;0:01;11:35:16;11:35:17;Erithacus rubecula;1;passing near;;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;0:39;0:43;0:04;9:38:39;9:38:43;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;4:09;5:01;0:52;9:42:09;9:43:01;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;7:38;8:59;1:21;9:45:38;9:46:59;Erithacus rubecula;1;NV/interacting;;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;9:10;10:10;1:00;9:47:10;9:48:10;Erithacus rubecula;1;perching;;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;14:10;14:51;0:41;9:52:10;9:52:51;Erithacus rubecula;1;feeding;3;;;Elena Quintero
332;20190115;GH010002;9:38:00;11:53:00;2:15:00;16:35;17:53;1:18;9:54:35;9:55:53;unkown;3;prob feeding;;;;Elena Quintero
332;20190115;GH020002;9:38:00;11:53:00;2:15:00;0:48;2:06;1:18;9:56:29;9:57:47;Sylvia melanocephala;2;NV;;;;Elena Quintero
332;20190115;GH020002;9:38:00;11:53:00;2:15:00;1:54;2:42;0:48;9:57:35;9:58:23;Sylvia melanocephala;1;NV;;;;Elena Quintero
332;20190115;GH020002;9:38:00;11:53:00;2:15:00;2:42;2:49;0:07;9:58:23;9:58:30;unkown;3;exploring/not feeding;;;;Elena Quintero
332;20190115;GH020002;9:38:00;11:53:00;2:15:00;11:57;12:03;0:06;10:07:38;10:07:44;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
332;20190115;GH030002;9:38:00;11:53:00;2:15:00;3:09;3:26;0:17;10:16:31;10:16:48;Erithacus rubecula;1;NV;;;;Elena Quintero
332;20190115;GH030002;9:38:00;11:53:00;2:15:00;3:26;3:50;0:24;10:16:48;10:17:12;Turdus merula;2;NV;;;;Elena Quintero
332;20190115;GH030002;9:38:00;11:53:00;2:15:00;15:45;16:10;0:25;10:29:07;10:29:32;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;2:47;3:19;0:32;10:33:50;10:34:22;unkown;3;NV;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;2:51;3:30;0:39;10:33:54;10:34:33;unkown;3;NV;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;7:22;7:52;0:30;10:38:25;10:38:55;Sylvia melanocephala;2;prob feeding;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;7:44;8:09;0:25;10:38:47;10:39:12;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;9:55;10:45;0:50;10:40:58;10:41:48;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;10:26;10:44;0:18;10:41:29;10:41:47;Turdus merula;1;exploring/not feeding;;feeds 2 fruits of Olea behind;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;11:01;11:19;0:18;10:42:04;10:42:22;unkown;3;prob feeding;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;11:18;12:20;1:02;10:42:21;10:43:23;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;12:17;12:20;0:03;10:43:20;10:43:23;Erithacus rubecula;1;interacting;;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;12:37;13:38;1:01;10:43:40;10:44:41;Erithacus rubecula;1;feeding;1;;;Elena Quintero
332;20190115;GH040002;9:38:00;11:53:00;2:15:00;12:48;13:32;0:44;10:43:51;10:44:35;Sylvia atricapilla;1;exploring/not feeding;;feeds 1 fruit of Olea behind;;Elena Quintero
332;20190115;GH050002;9:38:00;11:53:00;2:15:00;0:12;0:34;0:22;10:48:56;10:49:18;unkown;3;NV;;;;Elena Quintero
332;20190115;GH050002;9:38:00;11:53:00;2:15:00;1:16;1:17;0:01;10:50:00;10:50:01;unkown;3;feeding;1;;;Elena Quintero
332;20190115;GH050002;9:38:00;11:53:00;2:15:00;7:19;7:39;0:20;10:56:03;10:56:23;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
332;20190115;GH050002;9:38:00;11:53:00;2:15:00;7:19;7:50;0:31;10:56:03;10:56:34;Erithacus rubecula;1;NV;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;5:51;6:03;0:12;11:12:16;11:12:28;Sylvia melanocephala;1;NV;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;6:59;7:54;0:55;11:13:24;11:14:19;Sylvia sp.;2;NV;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;7:17;7:48;0:31;11:13:42;11:14:13;Sylvia melanocephala;1;feeding;NA;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;11:27;12:03;0:36;11:17:52;11:18:28;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;13:15;13:29;0:14;11:19:40;11:19:54;Erithacus rubecula;1;calling;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;13:29;13:55;0:26;11:19:54;11:20:20;Erithacus rubecula;1;interacting;;;;Elena Quintero
332;20190115;GH060002;9:38:00;11:53:00;2:15:00;16:36;17:00;0:24;11:23:01;11:23:25;unkown;3;NV;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;1:40;1:55;0:15;11:25:46;11:26:01;unkown;3;NV;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;6:58;7:24;0:26;11:31:04;11:31:30;Turdus merula;1;NV;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;13:32;13:44;0:12;11:37:38;11:37:50;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;14:13;14:16;0:03;11:38:19;11:38:22;Sylvia melanocephala;1;perching;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;14:42;15:34;0:52;11:38:48;11:39:40;unkown;3;NV;;;;Elena Quintero
332;20190115;GH070002;9:38:00;11:53:00;2:15:00;15:57;16:13;0:16;11:40:03;11:40:19;Erithacus rubecula;2;NV;;;;Elena Quintero
332;20190115;GH080002;9:38:00;11:53:00;2:15:00;2:11;2:56;0:45;11:43:58;11:44:43;Erithacus rubecula;1;NV/interacting;;;;Elena Quintero
332;20190115;GH080002;9:38:00;11:53:00;2:15:00;2:56;4:25;1:29;11:44:43;11:46:12;Erithacus rubecula;1;interacting/perching;;;;Elena Quintero
332;20190115;GH080002;9:38:00;11:53:00;2:15:00;4:25;4:42;0:17;11:46:12;11:46:29;Erithacus rubecula;1;feeding;1;;;Elena Quintero
336;20190115;GH010005;9:42:00;11:46:00;2:04:00;11:17;11:49;0:32;9:53:17;9:53:49;Sylvia sp.;2;feeding;NA;;;Elena Quintero
336;20190115;GH020005;9:42:00;11:46:00;2:04:00;15:16;15:23;0:07;10:14:57;10:15:04;Erithacus rubecula;2;perching;;;;Elena Quintero
336;20190115;GH030005;9:42:00;11:46:00;2:04:00;3:37;4:05;0:28;10:20:59;10:21:27;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
336;20190115;GH040005;9:42:00;11:46:00;2:04:00;2:59;4:19;1:20;10:38:02;10:39:22;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
336;20190115;GH040005;9:42:00;11:46:00;2:04:00;5:54;6:54;1:00;10:40:57;10:41:57;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
336;20190115;GH040005;9:42:00;11:46:00;2:04:00;7:09;8:25;1:16;10:42:12;10:43:28;Erithacus rubecula;1;NV;;;;Elena Quintero
336;20190115;GH040005;9:42:00;11:46:00;2:04:00;14:22;16:16;1:54;10:49:25;10:51:19;Erithacus rubecula;1;NV;;;;Elena Quintero
336;20190115;GH050005;9:42:00;11:46:00;2:04:00;13:34;15:31;1:57;11:06:18;11:08:15;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
336;20190115;GH070005;9:42:00;11:46:00;2:04:00;4:01;4:29;0:28;11:32:07;11:32:35;Sylvia melanocephala;1;NV;;;;Elena Quintero
336;20190115;GH070005;9:42:00;11:46:00;2:04:00;10:45;10:58;0:13;11:38:51;11:39:04;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
336;20190115;GH070005;9:42:00;11:46:00;2:04:00;13:57;14:13;0:16;11:42:03;11:42:19;Sylvia sp.;2;prob feeding;;;;Elena Quintero
336;20190115;GH080005;9:42:00;11:46:00;2:04:00;2:14;3:24;1:10;11:48:01;11:49:11;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
336;20190115;GH080005;9:42:00;11:46:00;2:04:00;5:24;5:46;0:22;11:51:11;11:51:33;unkown;3;prob feeding;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;2:40;3:00;0:20;9:48:40;9:49:00;Sylvia melanocephala;2;NV/interacting;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;2:42;3:10;0:28;9:48:42;9:49:10;Sylvia melanocephala;2;NV/interacting;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;4:57;5:23;0:26;9:50:57;9:51:23;Erithacus rubecula;2;NV;;song_identification;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;6:31;6:44;0:13;9:52:31;9:52:44;Sylvia melanocephala;1;feeding;NA;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;6:33;6:52;0:19;9:52:33;9:52:52;Sylvia melanocephala;1;NV;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;14:48;15:51;1:03;10:00:48;10:01:51;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;16:26;16:34;0:08;10:02:26;10:02:34;Sylvia melanocephala;1;NV;;;;Elena Quintero
337;20190115;GH010002;9:46:00;11:50:00;2:04:00;16:36;17:53;1:17;10:02:36;10:03:53;Sylvia melanocephala;1;feeding;NA;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;0:54;1:58;1:04;10:04:35;10:05:39;Sylvia atricapilla;2;feeding;;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;1:09;1:53;0:44;10:04:50;10:05:34;Sylvia melanocephala;2;prob feeding;;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;4:23;5:40;1:17;10:08:04;10:09:21;Erithacus rubecula;1;NV;;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;12:54;13:12;0:18;10:16:35;10:16:53;Sylvia sp.;2;prob feeding;;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;14:21;14:48;0:27;10:18:02;10:18:29;Sylvia melanocephala;2;NV;;;;Elena Quintero
337;20190115;GH020002;9:46:00;11:50:00;2:04:00;14:54;15:25;0:31;10:18:35;10:19:06;Erithacus rubecula;1;feeding;2;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;8:33;9:26;0:53;10:29:55;10:30:48;unkown;3;NV;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;9:13;9:58;0:45;10:30:35;10:31:20;Sylvia sp.;2;prob feeding;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;9:24;9:42;0:18;10:30:46;10:31:04;Sylvia sp.;2;NV;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;10:19;10:54;0:35;10:31:41;10:32:16;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;11:38;14:15;2:37;10:33:00;10:35:37;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;13:23;14:13;0:50;10:34:45;10:35:35;Sylvia undata;1;prob feeding;;;;Elena Quintero
337;20190115;GH030002;9:46:00;11:50:00;2:04:00;14:15;15:09;0:54;10:35:37;10:36:31;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
337;20190115;GH040002;9:46:00;11:50:00;2:04:00;4:50;5:26;0:36;10:43:53;10:44:29;Erithacus rubecula;2;feeding;1;;;Elena Quintero
337;20190115;GH040002;9:46:00;11:50:00;2:04:00;13:49;15:22;1:33;10:52:52;10:54:25;Sylvia melanocephala;3;feeding;NA;;;Elena Quintero
337;20190115;GH040002;9:46:00;11:50:00;2:04:00;15:37;16:06;0:29;10:54:40;10:55:09;Sylvia undata;2;NV;;;;Elena Quintero
337;20190115;GH050002;9:46:00;11:50:00;2:04:00;2:12;3:07;0:55;10:58:56;10:59:51;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
337;20190115;GH050002;9:46:00;11:50:00;2:04:00;4:05;4:21;0:16;11:00:49;11:01:05;unkown;3;NV;;;;Elena Quintero
337;20190115;GH050002;9:46:00;11:50:00;2:04:00;8:51;10:25;1:34;11:05:35;11:07:09;Erithacus rubecula;1;feeding;1;;;Elena Quintero
337;20190115;GH050002;9:46:00;11:50:00;2:04:00;8:52;9:13;0:21;11:05:36;11:05:57;Erithacus rubecula;1;feeding;1;;;Elena Quintero
337;20190115;GH060002;9:46:00;11:50:00;2:04:00;6:34;6:45;0:11;11:20:59;11:21:10;Sylvia sp.;2;interacting;;;;Elena Quintero
337;20190115;GH060002;9:46:00;11:50:00;2:04:00;6:44;7:32;0:48;11:21:09;11:21:57;Sylvia melanocephala;1;NV;;song_identification;;Elena Quintero
337;20190115;GH060002;9:46:00;11:50:00;2:04:00;7:56;7:57;0:01;11:22:21;11:22:22;unkown;3;passing near;;;;Elena Quintero
