subdir,first_file_date,last_file_date,num_files,num_days,Plant_ID,Rev
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A1,10/07/2020 11:20:34,04/08/2020 17:40:44,400,25.2640046296296,A01,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A1,04/08/2020 20:51:22,18/08/2020 16:44:54,223,13.8288425925926,A01,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A1,19/08/2020 10:42:28,04/09/2020 08:59:16,51,15.9283333333333,A01,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A2,10/07/2020 11:42:36,04/08/2020 16:28:22,463,25.1984490740741,A02,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A2,04/08/2020 20:44:10,19/08/2020 08:56:00,276,14.5082175925926,A02,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A2,04/09/2020 09:07:18,24/09/2020 09:08:14,65,20.0006481481481,A02,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A2,24/09/2020 09:17:22,14/10/2020 09:08:26,67,19.9937962962963,A02,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A2,14/10/2020 10:13:04,12/11/2020 11:25:56,30,29.0922685185185,A02,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A2,12/11/2020 10:31:30,17/12/2020 10:24:30,38,34.9951388888889,A02,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A3,10/07/2020 11:52:50,21/07/2020 13:28:58,599,11.0667592592593,A03,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A3,04/08/2020 18:08:28,18/08/2020 18:02:44,267,13.9960185185185,A03,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A3,19/08/2020 09:03:26,04/09/2020 09:06:14,124,16.0019444444444,A03,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A4,04/08/2020 17:55:36,13/08/2020 11:45:50,595,8.74321759259259,A04,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A4,19/08/2020 09:21:10,04/09/2020 09:22:04,30,16.000625,A04,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A5,10/07/2020 11:59:54,04/08/2020 18:33:58,670,25.2736574074074,A05,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A5,04/08/2020 19:52:32,19/08/2020 10:38:52,85,14.6155092592593,A05,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A5,19/08/2020 10:54:04,04/09/2020 09:57:02,985,15.9603935185185,A05,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A5,04/09/2020 11:12:08,24/09/2020 10:32:10,69,19.9722453703704,A05,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A5,24/09/2020 10:34:02,14/10/2020 10:28:10,17,19.9959259259259,A05,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A5,14/10/2020 11:29:20,12/11/2020 12:33:00,21,29.0858796296296,A05,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A5,12/11/2020 11:33:22,17/12/2020 11:13:28,25,34.9861805555556,A05,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/8_revision_20200128/A5,17/12/2020 11:19:52,27/01/2021 16:12:44,350,41.2033796296296,A05,Rev_8
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A6,10/07/2020 12:17:48,04/08/2020 19:53:42,53,25.3165972222222,A06,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A6,04/08/2020 19:41:26,19/08/2020 10:30:56,19,14.6177083333333,A06,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A6,04/09/2020 10:59:04,24/09/2020 10:32:46,48,19.9817361111111,A06,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A6,24/09/2020 10:34:28,14/10/2020 10:28:42,141,19.9959953703704,A06,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A6,14/10/2020 11:29:58,12/11/2020 12:32:42,26,29.0852314814815,A06,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A07,19/08/2020 10:33:32,02/09/2020 15:24:26,36,14.2020138888889,A07,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A7,10/07/2020 12:25:08,04/08/2020 19:36:08,244,25.2993055555556,A07,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A7,04/08/2020 19:33:56,19/08/2020 10:25:38,138,14.6192361111111,A07,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A7_HORARIO_CAMBIADO,03/09/2020 22:42:40,23/09/2020 22:26:46,231,19.9889583333333,A07,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A08,19/08/2020 10:32:22,23/08/2020 15:08:38,574,4.19185185185185,A08,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A8,10/07/2020 12:34:44,16/07/2020 15:42:18,607,6.13025462962963,A08,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A8,04/08/2020 19:46:48,19/08/2020 10:35:24,228,14.6170833333333,A08,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A8,04/09/2020 10:59:20,23/09/2020 09:29:36,970,18.9376851851852,A08,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A8,24/09/2020 10:41:32,13/10/2020 17:39:34,738,19.2903009259259,A08,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A8,14/10/2020 11:19:44,12/11/2020 12:22:02,92,29.0849305555556,A08,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A8,12/11/2020 11:23:22,17/12/2020 11:00:14,77,34.9839351851852,A08,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A09,18/08/2020 22:24:16,03/09/2020 22:34:18,116,16.0069675925926,A09,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A9,10/07/2020 12:36:44,04/08/2020 19:23:42,255,25.2826157407407,A09,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A9,04/09/2020 10:38:48,24/09/2020 07:34:52,77,19.8722685185185,A09,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A9,24/09/2020 10:25:06,14/10/2020 09:55:46,74,19.9796296296296,A09,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A9,14/10/2020 10:57:20,12/11/2020 12:24:30,37,29.1021990740741,A09,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A9,12/11/2020 11:28:58,17/12/2020 00:16:14,48,34.5328240740741,A09,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A10,04/08/2020 07:22:20,18/08/2020 22:17:46,156,14.6218287037037,A10,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A10,03/09/2020 10:31:30,23/09/2020 10:19:20,47,19.9915509259259,A10,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A10,23/09/2020 10:21:20,13/10/2020 09:51:22,34,19.9791898148148,A10,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A10,13/10/2020 10:52:22,17/10/2020 11:35:18,24,4.02981481481481,A10,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A11,10/07/2020 00:56:28,18/07/2020 06:04:08,581,8.21365740740741,A11,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A11,04/08/2020 19:23:54,19/08/2020 10:23:32,339,14.6247453703704,A11,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A11,19/08/2020 11:05:14,04/09/2020 10:31:00,143,15.9762268518519,A11,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A11,04/09/2020 10:25:32,24/09/2020 10:16:14,50,19.9935416666667,A11,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A11,24/09/2020 10:18:02,14/10/2020 09:47:26,22,19.97875,A11,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/6_revison_20201112/A11,14/10/2020 10:48:58,12/11/2020 12:07:54,35,29.0964814814815,A11,Rev_6
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A11,11/12/2020 11:11:22,15/01/2021 10:59:12,32,34.9915509259259,A11,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/8_revision_20200128/A11,17/12/2020 11:11:38,26/12/2020 10:54:56,307,8.98840277777778,A11,Rev_8
