"";"interval";"Sp1";"File";"Plant";"Plant_ID";"Revision_ID";"DateTime";"Species";"Behaviour";"Count";"Coexistence";"Deployment_ID";"n_cam";"Videos";"Days";"Days.in.field";"n";"duration";"long";"lat";"videos_events";"ID"
"65";2020-07-15 01:05:00;"sus scrofa";"07150080.MP4, 07150081.MP4, 07150082.MP4, 07150083.MP4, 07150084.MP4, 07150085.MP4, 07150086.MP4, 07150087.MP4, 07150088.MP4, 07150089.MP4, 07150090.MP4, 07150091.MP4, 07150092.MP4";"corema";"calb13";"Rev01";2020-07-15 01:03:16;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"probably eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";2;FALSE;NA;1;356;25,2058333333333;26;14;119,301;-6,446306;36,9695;12,9614813968157;"calb13_Rev01_07150080.MP4, 07150081.MP4, 07150082.MP4, 07150083.MP4, 07150084.MP4, 07150085.MP4, 07150086.MP4, 07150087.MP4, 07150088.MP4, 07150089.MP4, 07150090.MP4, 07150091.MP4, 07150092.MP4"
"66";2020-07-15 01:55:00;"sus scrofa";"IMG_0487.MP4";"corema";"calb18";"Rev01";2020-07-15 01:55:18;"sus scrofa";"eating";1;FALSE;NA;1;554;25,0454861111111;26;1;10;-6,447037;36,968316;3,46410161513775;"calb18_Rev01_IMG_0487.MP4"
"67";2020-07-15 02:15:00;"orictolagus cuniculus";"07150064.MP4, 07150065.MP4, 07150066.MP4, 07150067.MP4, 07150068.MP4, 07150069.MP4, 07150070.MP4, 07150071.MP4";"corema";"calb07";"Rev01";2020-07-15 02:15:46;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;244;25,2993055555556;26;8;47,34;-6,445319;36,969339;9,79795897113271;"calb07_Rev01_07150064.MP4, 07150065.MP4, 07150066.MP4, 07150067.MP4, 07150068.MP4, 07150069.MP4, 07150070.MP4, 07150071.MP4"
"68";2020-07-15 02:20:00;"orictolagus cuniculus";"07150072.MP4";"corema";"calb07";"Rev01";2020-07-15 02:17:40;"orictolagus cuniculus";"eating";1;FALSE;NA;1;244;25,2993055555556;26;1;5,34;-6,445319;36,969339;3,46410161513775;"calb07_Rev01_07150072.MP4"
"69";2020-07-15 03:45:00;"sus scrofa";"07150036.AVI, 07150037.AVI, 07150038.AVI, 07150039.AVI, 07150040.AVI, 07150041.AVI, 07150042.AVI";"corema";"calb15";"Rev01";2020-07-15 03:44:34;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;7;73,066669;-6,446633;36,970056;9,16515138991168;"calb15_Rev01_07150036.AVI, 07150037.AVI, 07150038.AVI, 07150039.AVI, 07150040.AVI, 07150041.AVI, 07150042.AVI"
"70";2020-07-15 04:05:00;"sus scrofa";"IMG_0024.MP4, IMG_0025.MP4";"corema";"calb22";"Rev01";2020-07-15 04:05:00;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;139;24,9939351851852;26;2;37;-6,446944;36,969153;4,89897948556636;"calb22_Rev01_IMG_0024.MP4, IMG_0025.MP4"
"71";2020-07-15 06:25:00;"sus scrofa";"IMG_0029.MP4, IMG_0030.MP4, IMG_0031.MP4, IMG_0032.MP4, IMG_0033.MP4, IMG_0034.MP4";"corema";"calb22";"Rev01";2020-07-15 06:25:22;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;139;24,9939351851852;26;6;90;-6,446944;36,969153;8,48528137423857;"calb22_Rev01_IMG_0029.MP4, IMG_0030.MP4, IMG_0031.MP4, IMG_0032.MP4, IMG_0033.MP4, IMG_0034.MP4"
"72";2020-07-15 07:05:00;"sus scrofa";"07150094.MP4";"corema";"calb13";"Rev01";2020-07-15 07:05:34;"sus scrofa";"eating";1;FALSE;NA;1;356;25,2058333333333;26;1;10,06;-6,446306;36,9695;3,46410161513775;"calb13_Rev01_07150094.MP4"
"73";2020-07-15 08:00:00;"alectoris rufa";"07150121.AVI, 07150122.AVI";"corema";"calb16";"Rev01";2020-07-15 08:01:12;"alectoris rufa, alectoris rufa";"eating, eating";1;FALSE;NA;1;566;25,0735648148148;26;2;20,933334;-6,446381;36,968972;4,89897948556636;"calb16_Rev01_07150121.AVI, 07150122.AVI"
"74";2020-07-15 16:50:00;"sus scrofa";"IMG_0294.MP4, IMG_0295.MP4, IMG_0296.MP4";"corema";"calb11";"Rev01";2020-07-15 16:51:36;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;581;8,21365740740741;26;3;57;-6,446087;36,969275;6;"calb11_Rev01_IMG_0294.MP4, IMG_0295.MP4, IMG_0296.MP4"
"75";2020-07-15 16:55:00;"sus scrofa";"IMG_0297.MP4, IMG_0298.MP4, IMG_0299.MP4, IMG_0300.MP4, IMG_0301.MP4, IMG_0302.MP4, IMG_0303.MP4, IMG_0304.MP4";"corema";"calb11";"Rev01";2020-07-15 16:52:46;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;581;8,21365740740741;26;8;137;-6,446087;36,969275;9,79795897113271;"calb11_Rev01_IMG_0297.MP4, IMG_0298.MP4, IMG_0299.MP4, IMG_0300.MP4, IMG_0301.MP4, IMG_0302.MP4, IMG_0303.MP4, IMG_0304.MP4"
"76";2020-07-15 19:55:00;"sus scrofa";"IMG_0305.MP4, IMG_0306.MP4";"corema";"calb11";"Rev01";2020-07-15 19:56:02;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;581;8,21365740740741;26;2;64,5;-6,446087;36,969275;4,89897948556636;"calb11_Rev01_IMG_0305.MP4, IMG_0306.MP4"
"77";2020-07-15 23:10:00;"sus scrofa";"07150099.MP4, 07150100.MP4";"corema";"calb13";"Rev01";2020-07-15 23:11:52;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;2;20,216;-6,446306;36,9695;4,89897948556636;"calb13_Rev01_07150099.MP4, 07150100.MP4"
"78";2020-07-15 23:15:00;"sus scrofa";"07150101.MP4, 07150102.MP4, 07150104.MP4, 07150105.MP4, 07150106.MP4, 07150107.MP4, 07150108.MP4, 07150109.MP4, 07150110.MP4, 07150111.MP4, 07150112.MP4, 07150113.MP4, 07150114.MP4";"corema";"calb13";"Rev01";2020-07-15 23:12:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";3;FALSE;NA;1;356;25,2058333333333;26;26;99,053;-6,446306;36,9695;17,6635217326557;"calb13_Rev01_07150101.MP4, 07150102.MP4, 07150104.MP4, 07150105.MP4, 07150106.MP4, 07150107.MP4, 07150108.MP4, 07150109.MP4, 07150110.MP4, 07150111.MP4, 07150112.MP4, 07150113.MP4, 07150114.MP4"
"79";2020-07-16 03:05:00;"sus scrofa";"IMG_0316.MP4, IMG_0317.MP4, IMG_0318.MP4, IMG_0319.MP4";"corema";"calb03";"Rev01";2020-07-16 03:05:22;"sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, searching for food, eating";1;FALSE;NA;1;599;11,0667592592593;26;4;78;-6,445896;36,97007;6,92820323027551;"calb03_Rev01_IMG_0316.MP4, IMG_0317.MP4, IMG_0318.MP4, IMG_0319.MP4"
"80";2020-07-16 03:10:00;"sus scrofa";"IMG_0321.MP4, IMG_0322.MP4, IMG_0323.MP4, IMG_0324.MP4, IMG_0325.MP4, IMG_0326.MP4, IMG_0327.MP4, IMG_0328.MP4, IMG_0329.MP4, IMG_0330.MP4, IMG_0331.MP4, IMG_0332.MP4";"corema";"calb03";"Rev01";2020-07-16 03:08:00;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, probably eating, probably eating, probably eating, eating, eating, probably eating, probably eating, eating, eating, probably eating, eating";1;FALSE;NA;1;599;11,0667592592593;26;12;227;-6,445896;36,97007;12;"calb03_Rev01_IMG_0321.MP4, IMG_0322.MP4, IMG_0323.MP4, IMG_0324.MP4, IMG_0325.MP4, IMG_0326.MP4, IMG_0327.MP4, IMG_0328.MP4, IMG_0329.MP4, IMG_0330.MP4, IMG_0331.MP4, IMG_0332.MP4"
"81";2020-07-16 03:15:00;"sus scrofa";"IMG_0045.MP4, IMG_0046.MP4, IMG_0047.MP4, IMG_0048.MP4, IMG_0049.MP4, IMG_0333.MP4, IMG_0334.MP4";"corema";"calb01";"Rev01";2020-07-16 03:14:10;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"probably eating, eating, eating, eating, eating, eating, eating";2;FALSE;NA;1;456,857142857143;21,2076488095238;26;9;130;-6,445667;36,969922;10,3923048454133;"calb01_Rev01_IMG_0045.MP4, IMG_0046.MP4, IMG_0047.MP4, IMG_0048.MP4, IMG_0049.MP4, IMG_0333.MP4, IMG_0334.MP4"
"82";2020-07-16 03:25:00;"sus scrofa";"07160067.AVI";"corema";"calb02";"Rev01";2020-07-16 03:23:42;"sus scrofa";"eating";1;FALSE;NA;1;463;25,1984490740741;26;1;10,366667;-6,445671;36,970016;3,46410161513775;"calb02_Rev01_07160067.AVI"
"83";2020-07-16 03:35:00;"sus scrofa";"07160018.AVI";"corema";"calb06";"Rev01";2020-07-16 03:36:28;"sus scrofa";"eating";1;FALSE;NA;1;53;25,3165972222222;26;1;10,366667;-6,445386;36,969572;3,46410161513775;"calb06_Rev01_07160018.AVI"
"84";2020-07-16 04:20:00;"sus scrofa";"IMG_0254.MP4, IMG_0255.MP4, IMG_0256.MP4, IMG_0257.MP4, IMG_0258.MP4, IMG_0259.MP4, IMG_0260.MP4";"corema";"calb14";"Rev01";2020-07-16 04:17:42;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;7;105;-6,446615;36,96984;9,16515138991168;"calb14_Rev01_IMG_0254.MP4, IMG_0255.MP4, IMG_0256.MP4, IMG_0257.MP4, IMG_0258.MP4, IMG_0259.MP4, IMG_0260.MP4"
"85";2020-07-16 04:30:00;"sus scrofa";"IMG_0263.MP4";"corema";"calb14";"Rev01";2020-07-16 04:31:28;"sus scrofa";"eating";1;FALSE;NA;1;612;9,08208333333333;26;1;10;-6,446615;36,96984;3,46410161513775;"calb14_Rev01_IMG_0263.MP4"
"86";2020-07-16 04:55:00;"sus scrofa";"07160115.MP4, 07160116.MP4";"corema";"calb13";"Rev01";2020-07-16 04:57:08;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;2;20,105;-6,446306;36,9695;4,89897948556636;"calb13_Rev01_07160115.MP4, 07160116.MP4"
"87";2020-07-16 07:25:00;"sus scrofa";"07160068.AVI";"corema";"calb02";"Rev01";2020-07-16 07:27:08;"sus scrofa";"eating";1;FALSE;NA;1;463;25,1984490740741;26;1;10,466667;-6,445671;36,970016;3,46410161513775;"calb02_Rev01_07160068.AVI"
"88";2020-07-16 07:55:00;"sus scrofa";"IMG_0060.MP4";"corema";"calb09";"Rev01";2020-07-16 07:54:44;"sus scrofa";"eating";1;FALSE;NA;1;255;25,2826157407407;26;1;18,25;-6,445597;36,969022;3,46410161513775;"calb09_Rev01_IMG_0060.MP4"
"89";2020-07-16 08:00:00;"sus scrofa";"07160074.MP4, 07160075.MP4";"corema";"calb07";"Rev01";2020-07-16 07:58:20;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;244;25,2993055555556;26;2;20,2;-6,445319;36,969339;4,89897948556636;"calb07_Rev01_07160074.MP4, 07160075.MP4"
"90";2020-07-16 08:50:00;"alectoris rufa";"07160410.AVI, 07160411.AVI";"corema";"calb05";"Rev01";2020-07-16 08:49:24;"alectoris rufa, alectoris rufa";"eating, eating";3;FALSE;NA;1;670;25,2736574074074;26;4;20,933334;-6,445564;36,969681;6,92820323027551;"calb05_Rev01_07160410.AVI, 07160411.AVI"
"91";2020-07-17 00:10:00;"orictolagus cuniculus";"07170119.MP4, 07170120.MP4, 07170121.MP4, 07170122.MP4, 07170123.MP4, 07170124.MP4, 07170125.MP4, 07170126.MP4, 07170127.MP4, 07170128.MP4";"corema";"calb13";"Rev01";2020-07-17 00:08:06;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, probably eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;10;101,683;-6,446306;36,9695;10,9544511501033;"calb13_Rev01_07170119.MP4, 07170120.MP4, 07170121.MP4, 07170122.MP4, 07170123.MP4, 07170124.MP4, 07170125.MP4, 07170126.MP4, 07170127.MP4, 07170128.MP4"
"92";2020-07-17 00:15:00;"orictolagus cuniculus";"07170129.MP4, 07170130.MP4, 07170131.MP4, 07170132.MP4, 07170133.MP4, 07170134.MP4";"corema";"calb13";"Rev01";2020-07-17 00:16:04;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, eating, eating, eating, probably eating, probably eating";1;FALSE;NA;1;356;25,2058333333333;26;6;54,942;-6,446306;36,9695;8,48528137423857;"calb13_Rev01_07170129.MP4, 07170130.MP4, 07170131.MP4, 07170132.MP4, 07170133.MP4, 07170134.MP4"
"93";2020-07-17 01:30:00;"sus scrofa";"07170049.AVI, 07170050.AVI, 07170051.AVI, 07170052.AVI, 07170053.AVI, 07170054.AVI, 07170055.AVI, 07170056.AVI, 07170057.AVI, 07170058.AVI";"corema";"calb15";"Rev01";2020-07-17 01:28:44;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";2;FALSE;NA;1;243;25,1196296296296;26;12;104,26667;-6,446633;36,970056;12;"calb15_Rev01_07170049.AVI, 07170050.AVI, 07170051.AVI, 07170052.AVI, 07170053.AVI, 07170054.AVI, 07170055.AVI, 07170056.AVI, 07170057.AVI, 07170058.AVI"
"94";2020-07-17 01:35:00;"sus scrofa";"07170059.AVI, 07170060.AVI, 07170061.AVI, 07170062.AVI, 07170063.AVI, 07170064.AVI, 07170065.AVI, 07170066.AVI";"corema";"calb15";"Rev01";2020-07-17 01:32:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;8;83,566669;-6,446633;36,970056;9,79795897113271;"calb15_Rev01_07170059.AVI, 07170060.AVI, 07170061.AVI, 07170062.AVI, 07170063.AVI, 07170064.AVI, 07170065.AVI, 07170066.AVI"
"95";2020-07-17 03:25:00;"sus scrofa";"IMG_0382.MP4";"corema";"calb03";"Rev01";2020-07-17 03:23:32;"sus scrofa";"eating";1;FALSE;NA;1;599;11,0667592592593;26;1;20;-6,445896;36,97007;3,46410161513775;"calb03_Rev01_IMG_0382.MP4"
"96";2020-07-17 03:40:00;"sus scrofa";"IMG_0269.MP4, IMG_0270.MP4";"corema";"calb14";"Rev01";2020-07-17 03:41:40;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;2;37;-6,446615;36,96984;4,89897948556636;"calb14_Rev01_IMG_0269.MP4, IMG_0270.MP4"
"97";2020-07-17 03:45:00;"sus scrofa";"IMG_0271.MP4, IMG_0272.MP4, IMG_0273.MP4, IMG_0274.MP4, IMG_0275.MP4, IMG_0276.MP4, IMG_0277.MP4, IMG_0278.MP4, IMG_0280.MP4, IMG_0281.MP4, IMG_0282.MP4, IMG_0283.MP4, IMG_0284.MP4, 07170069.AVI, 07170070.AVI, 07170072.AVI, 07170073.AVI, 07170074.AVI, 07170075.AVI, 07170076.AVI";"corema";"calb14";"Rev01";2020-07-17 03:42:34;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;482,85;14,695224537037;26;20;151,916669;-6,446615;36,96984;15,4919333848297;"calb14_Rev01_IMG_0271.MP4, IMG_0272.MP4, IMG_0273.MP4, IMG_0274.MP4, IMG_0275.MP4, IMG_0276.MP4, IMG_0277.MP4, IMG_0278.MP4, IMG_0280.MP4, IMG_0281.MP4, IMG_0282.MP4, IMG_0283.MP4, IMG_0284.MP4, 07170069.AVI, 07170070.AVI, 07170072.AVI, 07170073.AVI, 07170074.AVI, 07170075.AVI, 07170076.AVI"
"98";2020-07-17 03:50:00;"sus scrofa";"IMG_0285.MP4, IMG_0286.MP4, IMG_0287.MP4, IMG_0288.MP4, IMG_0289.MP4, IMG_0290.MP4, IMG_0291.MP4, IMG_0292.MP4, IMG_0293.MP4, IMG_0294.MP4, IMG_0295.MP4, 07170079.AVI";"corema";"calb14";"Rev01";2020-07-17 03:47:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;581,25;10,4185455246914;26;12;44,866667;-6,446615;36,96984;12;"calb14_Rev01_IMG_0285.MP4, IMG_0286.MP4, IMG_0287.MP4, IMG_0288.MP4, IMG_0289.MP4, IMG_0290.MP4, IMG_0291.MP4, IMG_0292.MP4, IMG_0293.MP4, IMG_0294.MP4, IMG_0295.MP4, 07170079.AVI"
"99";2020-07-17 03:55:00;"sus scrofa";"IMG_0298.MP4, IMG_0300.MP4";"corema";"calb14";"Rev01";2020-07-17 03:53:36;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;2;20,5;-6,446615;36,96984;4,89897948556636;"calb14_Rev01_IMG_0298.MP4, IMG_0300.MP4"
"100";2020-07-17 04:00:00;"sus scrofa";"IMG_0301.MP4, IMG_0302.MP4, IMG_0303.MP4, IMG_0304.MP4, IMG_0305.MP4, IMG_0307.MP4, IMG_0308.MP4, IMG_0309.MP4";"corema";"calb14";"Rev01";2020-07-17 03:57:30;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;8;35,5;-6,446615;36,96984;9,79795897113271;"calb14_Rev01_IMG_0301.MP4, IMG_0302.MP4, IMG_0303.MP4, IMG_0304.MP4, IMG_0305.MP4, IMG_0307.MP4, IMG_0308.MP4, IMG_0309.MP4"
"101";2020-07-17 05:10:00;"sus scrofa";"07170044.AVI";"corema";"calb19";"Rev01";2020-07-17 05:12:00;"sus scrofa";"probably eating";1;FALSE;NA;1;170;25,0371296296296;26;1;10,466667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07170044.AVI"
"102";2020-07-17 06:40:00;"orictolagus cuniculus";"IMG_0070.MP4";"corema";"calb09";"Rev01";2020-07-17 06:41:18;"orictolagus cuniculus";"probably eating";1;FALSE;NA;1;255;25,2826157407407;26;1;10;-6,445597;36,969022;3,46410161513775;"calb09_Rev01_IMG_0070.MP4"
"103";2020-07-17 07:15:00;"alectoris rufa";"07170077.MP4, 07170081.MP4";"corema";"calb07";"Rev01";2020-07-17 07:15:32;"alectoris rufa, alectoris rufa";"probably eating, eating";3;FALSE;NA;1;244;25,2993055555556;26;4;20,2;-6,445319;36,969339;6,92820323027551;"calb07_Rev01_07170077.MP4, 07170081.MP4"
"104";2020-07-17 09:05:00;"alectoris rufa";"IMG_0383.MP4, IMG_0384.MP4, IMG_0385.MP4";"corema";"calb03";"Rev01";2020-07-17 09:05:38;"alectoris rufa, alectoris rufa, alectoris rufa";"eating, eating, probably eating";4;FALSE;NA;1;599;11,0667592592593;26;10;39,5;-6,445896;36,97007;10,9544511501033;"calb03_Rev01_IMG_0383.MP4, IMG_0384.MP4, IMG_0385.MP4"
"105";2020-07-17 09:10:00;"alectoris rufa";"IMG_0387.MP4";"corema";"calb03";"Rev01";2020-07-17 09:07:56;"alectoris rufa";"probably eating";2;FALSE;NA;1;599;11,0667592592593;26;2;10;-6,445896;36,97007;4,89897948556636;"calb03_Rev01_IMG_0387.MP4"
"106";2020-07-17 09:20:00;"alectoris rufa";"IMG_0451.MP4, IMG_0452.MP4";"corema";"calb23";"Rev01";2020-07-17 09:20:40;"alectoris rufa, alectoris rufa";"probably eating, eating";3;FALSE;NA;1;582;8,93715277777778;26;4;20,5;-6,44712;36,969135;6,92820323027551;"calb23_Rev01_IMG_0451.MP4, IMG_0452.MP4"
"107";2020-07-17 11:10:00;"sus scrofa";"IMG_0382.MP4, IMG_0383.MP4, IMG_0384.MP4, IMG_0385.MP4, IMG_0386.MP4, IMG_0387.MP4, IMG_0388.MP4";"corema";"calb11";"Rev01";2020-07-17 11:07:34;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;581;8,21365740740741;26;7;108;-6,446087;36,969275;9,16515138991168;"calb11_Rev01_IMG_0382.MP4, IMG_0383.MP4, IMG_0384.MP4, IMG_0385.MP4, IMG_0386.MP4, IMG_0387.MP4, IMG_0388.MP4"
"108";2020-07-17 22:30:00;"sus scrofa";"07170049.AVI";"corema";"calb19";"Rev01";2020-07-17 22:29:08;"sus scrofa";"probably eating";1;FALSE;NA;1;170;25,0371296296296;26;1;10,466667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07170049.AVI"
"109";2020-07-17 22:40:00;"sus scrofa";"IMG_0079.MP4, IMG_0080.MP4, IMG_0081.MP4, IMG_0083.MP4, IMG_0084.MP4";"corema";"calb09";"Rev01";2020-07-17 22:39:54;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating";1;FALSE;NA;1;255;25,2826157407407;26;5;80;-6,445597;36,969022;7,74596669241483;"calb09_Rev01_IMG_0079.MP4, IMG_0080.MP4, IMG_0081.MP4, IMG_0083.MP4, IMG_0084.MP4"
"110";2020-07-17 22:45:00;"sus scrofa";"IMG_0043.MP4, IMG_0044.MP4, IMG_0045.MP4, IMG_0046.MP4, IMG_0085.MP4";"corema";"calb22";"Rev01";2020-07-17 22:44:34;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating";1;FALSE;NA;1;162,2;25,0516712962963;26;5;90;-6,446944;36,969153;7,74596669241483;"calb22_Rev01_IMG_0043.MP4, IMG_0044.MP4, IMG_0045.MP4, IMG_0046.MP4, IMG_0085.MP4"
"111";2020-07-17 23:20:00;"sus scrofa";"07170141.MP4, 07170142.MP4, 07170143.MP4, 07170144.MP4, IMG_0319.MP4, IMG_0320.MP4";"corema";"calb13";"Rev01";2020-07-17 23:21:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, probably eating, probably eating";1;FALSE;NA;1;441,333333333333;19,83125;26;6;60,406;-6,446306;36,9695;8,48528137423857;"calb13_Rev01_07170141.MP4, 07170142.MP4, 07170143.MP4, 07170144.MP4, IMG_0319.MP4, IMG_0320.MP4"
"112";2020-07-17 23:25:00;"sus scrofa";"07170146.MP4, 07170147.MP4, 07170148.MP4";"corema";"calb13";"Rev01";2020-07-17 23:23:18;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;3;32,369;-6,446306;36,9695;6;"calb13_Rev01_07170146.MP4, 07170147.MP4, 07170148.MP4"
"113";2020-07-18 00:10:00;"sus scrofa";"IMG_0479.MP4";"corema";"calb03";"Rev01";2020-07-18 00:11:22;"sus scrofa";"probably eating";1;FALSE;NA;1;599;11,0667592592593;26;1;17;-6,445896;36,97007;3,46410161513775;"calb03_Rev01_IMG_0479.MP4"
"114";2020-07-18 01:30:00;"sus scrofa";"IMG_0323.MP4, 07180083.AVI, 07180084.AVI, 07180085.AVI, 07180086.AVI, 07180087.AVI, 07180088.AVI, 07180089.AVI, 07180090.AVI";"corema";"calb14";"Rev01";2020-07-18 01:28:58;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;284;23,3376800411522;26;9;101,433336;-6,446615;36,96984;10,3923048454133;"calb14_Rev01_IMG_0323.MP4, 07180083.AVI, 07180084.AVI, 07180085.AVI, 07180086.AVI, 07180087.AVI, 07180088.AVI, 07180089.AVI, 07180090.AVI"
"115";2020-07-18 01:35:00;"sus scrofa";"IMG_0324.MP4, IMG_0325.MP4";"corema";"calb14";"Rev01";2020-07-18 01:34:08;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;2;20;-6,446615;36,96984;4,89897948556636;"calb14_Rev01_IMG_0324.MP4, IMG_0325.MP4"
"116";2020-07-18 03:30:00;"sus scrofa";"IMG_0327.MP4, IMG_0328.MP4";"corema";"calb14";"Rev01";2020-07-18 03:30:18;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;2;32,75;-6,446615;36,96984;4,89897948556636;"calb14_Rev01_IMG_0327.MP4, IMG_0328.MP4"
"117";2020-07-18 03:40:00;"sus scrofa";"IMG_0480.MP4, IMG_0481.MP4, IMG_0482.MP4, IMG_0483.MP4, IMG_0484.MP4";"corema";"calb03";"Rev01";2020-07-18 03:39:24;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, probably eating, probably eating";2;FALSE;NA;1;599;11,0667592592593;26;6;98;-6,445896;36,97007;8,48528137423857;"calb03_Rev01_IMG_0480.MP4, IMG_0481.MP4, IMG_0482.MP4, IMG_0483.MP4, IMG_0484.MP4"
"118";2020-07-18 03:45:00;"sus scrofa";"07180091.AVI, 07180092.AVI, 07180093.AVI";"corema";"calb15";"Rev01";2020-07-18 03:43:02;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;3;31,400001;-6,446633;36,970056;6;"calb15_Rev01_07180091.AVI, 07180092.AVI, 07180093.AVI"
