"","Path","duration"
"51","Rev1_20211109/Aune001_19/IMG_0051.AVI","18.866478"
"52","Rev1_20211109/Aune001_19/IMG_0052.AVI","10.499895"
"53","Rev1_20211109/Aune001_19/IMG_0053.AVI","16.733166"
"54","Rev1_20211109/Aune001_19/IMG_0054.AVI","10.499895"
"55","Rev1_20211109/Aune001_19/IMG_0055.AVI","10.499895"
"56","Rev1_20211109/Aune001_19/IMG_0056.AVI","10.533228"
"57","Rev1_20211109/Aune001_19/IMG_0057.AVI","10.499895"
"58","Rev1_20211109/Aune001_19/IMG_0058.AVI","36.699633"
"59","Rev1_20211109/Aune001_19/IMG_0059.AVI","24.166425"
"60","Rev1_20211109/Aune001_19/IMG_0060.AVI","29.366373"
"61","Rev1_20211109/Aune001_19/IMG_0061.AVI","17.866488"
"62","Rev1_20211109/Aune001_19/IMG_0062.AVI","10.499895"
"63","Rev1_20211109/Aune001_19/IMG_0063.AVI","10.499895"
"64","Rev1_20211109/Aune001_19/IMG_0064.AVI","17.933154"
"65","Rev1_20211109/Aune001_19/IMG_0065.AVI","32.566341"
"66","Rev1_20211109/Aune001_19/IMG_0066.AVI","10.499895"
"67","Rev1_20211109/Aune001_19/IMG_0067.AVI","10.499895"
"68","Rev1_20211109/Aune001_19/IMG_0068.AVI","10.533228"
"69","Rev1_20211109/Aune001_19/IMG_0069.AVI","10.499895"
"70","Rev1_20211109/Aune001_19/IMG_0070.AVI","10.466562"
"71","Rev1_20211109/Aune001_19/IMG_0071.AVI","10.499895"
"72","Rev1_20211109/Aune001_19/IMG_0072.AVI","10.499895"
"73","Rev1_20211109/Aune001_19/IMG_0073.AVI","10.533228"
"74","Rev1_20211109/Aune001_19/IMG_0074.AVI","10.499895"
"75","Rev1_20211109/Aune001_19/IMG_0075.AVI","28.33305"
"76","Rev1_20211109/Aune001_19/IMG_0076.AVI","19.966467"
"77","Rev1_20211109/Aune001_19/IMG_0077.AVI","10.499895"
"78","Rev1_20211109/Aune001_19/IMG_0078.AVI","10.533228"
"79","Rev1_20211109/Aune001_19/IMG_0079.AVI","10.533228"
"80","Rev1_20211109/Aune001_19/IMG_0080.AVI","10.499895"
"81","Rev1_20211109/Aune001_19/IMG_0081.AVI","10.533228"
"82","Rev1_20211109/Aune001_19/IMG_0082.AVI","10.499895"
"83","Rev1_20211109/Aune001_19/IMG_0083.AVI","19.933134"
"84","Rev1_20211109/Aune001_19/IMG_0084.AVI","10.533228"
"85","Rev1_20211109/Aune001_19/IMG_0085.AVI","10.499895"
"86","Rev1_20211109/Aune001_19/IMG_0086.AVI","28.366383"
"87","Rev1_20211109/Aune001_19/IMG_0087.AVI","19.966467"
"88","Rev1_20211109/Aune001_19/IMG_0088.AVI","10.499895"
"89","Rev1_20211109/Aune001_19/IMG_0089.AVI","10.499895"
"90","Rev1_20211109/Aune001_19/IMG_0090.AVI","10.533228"
"91","Rev1_20211109/Aune001_19/IMG_0091.AVI","10.466562"
"92","Rev1_20211109/Aune001_19/IMG_0092.AVI","10.466562"
"93","Rev1_20211109/Aune001_19/IMG_0093.AVI","10.533228"
"94","Rev1_20211109/Aune001_19/IMG_0094.AVI","16.833165"
"95","Rev1_20211109/Aune001_19/IMG_0095.AVI","126.065406"
"96","Rev1_20211109/Aune001_19/IMG_0096.AVI","25.166415"
"97","Rev1_20211109/Aune001_19/IMG_0097.AVI","24.166425"
"98","Rev1_20211109/Aune001_19/IMG_0098.AVI","48.066186"
"99","Rev1_20211109/Aune001_19/IMG_0099.AVI","10.499895"
"100","Rev1_20211109/Aune001_19/IMG_0100.AVI","25.166415"
"101","Rev1_20211109/Aune001_19/IMG_0101.AVI","17.866488"
"102","Rev1_20211109/Aune001_19/IMG_0102.AVI","16.833165"
"103","Rev1_20211109/Aune001_19/IMG_0103.AVI","18.933144"
"104","Rev1_20211109/Aune001_19/IMG_0104.AVI","17.866488"
"105","Rev1_20211109/Aune001_19/IMG_0105.AVI","10.533228"
"106","Rev1_20211109/Aune001_19/IMG_0106.AVI","31.366353"
"107","Rev1_20211109/Aune001_19/IMG_0107.AVI","17.866488"
"108","Rev1_20211109/Aune001_19/IMG_0108.AVI","16.799832"
"109","Rev1_20211109/Aune001_19/IMG_0109.AVI","10.499895"
"110","Rev1_20211109/Aune001_19/IMG_0110.AVI","10.499895"
"111","Rev1_20211109/Aune001_19/IMG_0111.AVI","16.833165"
"112","Rev1_20211109/Aune001_19/IMG_0112.AVI","26.266404"
"113","Rev1_20211109/Aune001_19/IMG_0113.AVI","10.466562"
"114","Rev1_20211109/Aune001_19/IMG_0114.AVI","16.799832"
"115","Rev1_20211109/Aune001_19/IMG_0115.AVI","16.799832"
"116","Rev1_20211109/Aune001_19/IMG_0116.AVI","19.966467"
"117","Rev1_20211109/Aune001_19/IMG_0117.AVI","17.833155"
"118","Rev1_20211109/Aune001_19/IMG_0118.AVI","10.499895"
"119","Rev1_20211109/Aune001_19/IMG_0119.AVI","10.533228"
"120","Rev1_20211109/Aune001_19/IMG_0120.AVI","10.499895"
"121","Rev1_20211109/Aune001_19/IMG_0121.AVI","18.866478"
"122","Rev1_20211109/Aune001_19/IMG_0122.AVI","10.533228"
"123","Rev1_20211109/Aune001_19/IMG_0123.AVI","10.533228"
"124","Rev1_20211109/Aune001_19/IMG_0124.AVI","35.699643"
"125","Rev1_20211109/Aune001_19/IMG_0125.AVI","31.533018"
"126","Rev1_20211109/Aune001_19/IMG_0126.AVI","10.533228"
"127","Rev1_20211109/Aune001_19/IMG_0127.AVI","46.232871"
"128","Rev1_20211109/Aune001_19/IMG_0128.AVI","18.933144"
"129","Rev1_20211109/Aune001_19/IMG_0129.AVI","10.499895"
"130","Rev1_20211109/Aune001_19/IMG_0130.AVI","10.533228"
"131","Rev1_20211109/Aune001_19/IMG_0131.AVI","48.33285"
"132","Rev1_20211109/Aune001_19/IMG_0132.AVI","16.833165"
"133","Rev1_20211109/Aune001_19/IMG_0133.AVI","10.566561"
"134","Rev1_20211109/Aune001_19/IMG_0134.AVI","16.766499"
"135","Rev1_20211109/Aune001_19/IMG_0135.AVI","10.499895"
"136","Rev1_20211109/Aune001_19/IMG_0136.AVI","10.499895"
"137","Rev1_20211109/Aune001_19/IMG_0137.AVI","10.533228"
"138","Rev1_20211109/Aune001_19/IMG_0138.AVI","20.99979"
"139","Rev1_20211109/Aune001_19/IMG_0139.AVI","10.66656"
"140","Rev1_20211109/Aune001_19/IMG_0140.AVI","16.833165"
"141","Rev1_20211109/Aune001_19/IMG_0141.AVI","10.533228"
"142","Rev1_20211109/Aune001_19/IMG_0142.AVI","10.499895"
"143","Rev1_20211109/Aune001_19/IMG_0143.AVI","10.533228"
"144","Rev1_20211109/Aune001_19/IMG_0144.AVI","27.33306"
"145","Rev1_20211109/Aune001_19/IMG_0145.AVI","10.499895"
"146","Rev1_20211109/Aune001_19/IMG_0146.AVI","10.466562"
"147","Rev1_20211109/Aune001_19/IMG_0147.AVI","16.833165"
"148","Rev1_20211109/Aune001_19/IMG_0148.AVI","10.533228"
"149","Rev1_20211109/Aune001_19/IMG_0149.AVI","16.833165"
"150","Rev1_20211109/Aune001_19/IMG_0150.AVI","10.533228"
"151","Rev1_20211109/Aune001_19/IMG_0151.AVI","16.833165"
"152","Rev1_20211109/Aune001_19/IMG_0152.AVI","10.533228"
"153","Rev1_20211109/Aune001_19/IMG_0153.AVI","10.533228"
"154","Rev1_20211109/Aune001_19/IMG_0154.AVI","10.566561"
"155","Rev1_20211109/Aune001_19/IMG_0155.AVI","16.833165"
"156","Rev1_20211109/Aune001_19/IMG_0156.AVI","10.499895"
"157","Rev1_20211109/Aune001_19/IMG_0157.AVI","10.499895"
"158","Rev1_20211109/Aune001_19/IMG_0158.AVI","10.499895"
"159","Rev1_20211109/Aune001_19/IMG_0159.AVI","10.499895"
"160","Rev1_20211109/Aune001_19/IMG_0160.AVI","10.466562"
"161","Rev1_20211109/Aune001_19/IMG_0161.AVI","10.466562"
"162","Rev1_20211109/Aune001_19/IMG_0162.AVI","10.533228"
"163","Rev1_20211109/Aune001_19/IMG_0163.AVI","10.499895"
"164","Rev1_20211109/Aune001_19/IMG_0164.AVI","10.566561"
"165","Rev1_20211109/Aune001_19/IMG_0165.AVI","10.533228"
"166","Rev1_20211109/Aune001_19/IMG_0166.AVI","10.533228"
"167","Rev1_20211109/Aune001_19/IMG_0167.AVI","10.533228"
"168","Rev1_20211109/Aune001_19/IMG_0168.AVI","10.533228"
"169","Rev1_20211109/Aune001_19/IMG_0169.AVI","10.499895"
"170","Rev1_20211109/Aune001_19/IMG_0170.AVI","10.499895"
"171","Rev1_20211109/Aune001_19/IMG_0171.AVI","10.533228"
"172","Rev1_20211109/Aune001_19/IMG_0172.AVI","24.166425"
"173","Rev1_20211109/Aune001_19/IMG_0173.AVI","16.866498"
"174","Rev1_20211109/Aune001_19/IMG_0174.AVI","16.799832"
"175","Rev1_20211109/Aune001_19/IMG_0175.AVI","16.799832"
"176","Rev1_20211109/Aune001_19/IMG_0176.AVI","10.499895"
"177","Rev1_20211109/Aune001_19/IMG_0177.AVI","18.899811"
"178","Rev1_20211109/Aune001_19/IMG_0178.AVI","10.533228"
"179","Rev1_20211109/Aune001_19/IMG_0179.AVI","10.533228"
"180","Rev1_20211109/Aune001_19/IMG_0180.AVI","10.533228"
"181","Rev1_20211109/Aune001_19/IMG_0181.AVI","10.533228"
"182","Rev1_20211109/Aune001_19/IMG_0182.AVI","10.433229"
"183","Rev1_20211109/Aune001_19/IMG_0183.AVI","10.566561"
"184","Rev1_20211109/Aune001_19/IMG_0184.AVI","10.533228"
"185","Rev1_20211109/Aune001_19/IMG_0185.AVI","10.466562"
"186","Rev1_20211109/Aune001_19/IMG_0186.AVI","10.499895"
"187","Rev1_20211109/Aune001_19/IMG_0187.AVI","10.433229"
"188","Rev1_20211109/Aune001_19/IMG_0188.AVI","17.866488"
"189","Rev1_20211109/Aune001_19/IMG_0189.AVI","10.533228"
"190","Rev1_20211109/Aune001_19/IMG_0190.AVI","10.499895"
"191","Rev1_20211109/Aune001_19/IMG_0191.AVI","16.833165"
"192","Rev1_20211109/Aune001_19/IMG_0192.AVI","10.533228"
"193","Rev1_20211109/Aune001_19/IMG_0193.AVI","10.533228"
"194","Rev1_20211109/Aune001_19/IMG_0194.AVI","10.566561"
"195","Rev1_20211109/Aune001_19/IMG_0195.AVI","10.499895"
"196","Rev1_20211109/Aune001_19/IMG_0196.AVI","10.566561"
"197","Rev1_20211109/Aune001_19/IMG_0197.AVI","10.499895"
"198","Rev1_20211109/Aune001_19/IMG_0198.AVI","10.233231"
"199","Rev1_20211109/Aune001_19/IMG_0199.AVI","10.433229"
"200","Rev1_20211109/Aune001_19/IMG_0200.AVI","10.533228"
"201","Rev1_20211109/Aune001_19/IMG_0201.AVI","10.533228"
"202","Rev1_20211109/Aune001_19/IMG_0202.AVI","10.499895"
"203","Rev1_20211109/Aune001_19/IMG_0203.AVI","10.499895"
"204","Rev1_20211109/Aune001_19/IMG_0204.AVI","10.499895"
"205","Rev1_20211109/Aune001_19/IMG_0205.AVI","10.499895"
"206","Rev1_20211109/Aune001_19/IMG_0206.AVI","10.466562"
"207","Rev1_20211109/Aune001_19/IMG_0207.AVI","10.499895"
"208","Rev1_20211109/Aune001_19/IMG_0208.AVI","10.499895"
"209","Rev1_20211109/Aune001_19/IMG_0209.AVI","10.499895"
"210","Rev1_20211109/Aune001_19/IMG_0210.AVI","10.499895"
"211","Rev1_20211109/Aune001_19/IMG_0211.AVI","10.433229"
"212","Rev1_20211109/Aune001_19/IMG_0212.AVI","10.533228"
"213","Rev1_20211109/Aune001_19/IMG_0213.AVI","10.499895"
"214","Rev1_20211109/Aune001_19/IMG_0214.AVI","10.499895"
"215","Rev1_20211109/Aune001_19/IMG_0215.AVI","16.833165"
"216","Rev1_20211109/Aune001_19/IMG_0216.AVI","19.933134"
"217","Rev1_20211109/Aune001_19/IMG_0217.AVI","10.533228"
"218","Rev1_20211109/Aune001_19/IMG_0218.AVI","10.499895"
"219","Rev1_20211109/Aune001_19/IMG_0219.AVI","10.499895"
"220","Rev1_20211109/Aune001_19/IMG_0220.AVI","20.99979"
"221","Rev1_20211109/Aune001_19/IMG_0221.AVI","10.499895"
"222","Rev1_20211109/Aune001_19/IMG_0222.AVI","10.466562"
"223","Rev1_20211109/Aune001_19/IMG_0223.AVI","10.533228"
"224","Rev1_20211109/Aune001_19/IMG_0224.AVI","10.533228"
"225","Rev1_20211109/Aune001_19/IMG_0225.AVI","16.733166"
"226","Rev1_20211109/Aune001_19/IMG_0226.AVI","10.533228"
"227","Rev1_20211109/Aune001_19/IMG_0227.AVI","10.466562"
"228","Rev1_20211109/Aune001_19/IMG_0228.AVI","10.533228"
"229","Rev1_20211109/Aune001_19/IMG_0229.AVI","19.933134"
"230","Rev1_20211109/Aune001_19/IMG_0230.AVI","10.466562"
"231","Rev1_20211109/Aune001_19/IMG_0231.AVI","10.533228"
"232","Rev1_20211109/Aune001_19/IMG_0232.AVI","19.966467"
"233","Rev1_20211109/Aune001_19/IMG_0233.AVI","10.566561"
"234","Rev1_20211109/Aune001_19/IMG_0234.AVI","10.533228"
"235","Rev1_20211109/Aune001_19/IMG_0235.AVI","18.899811"
"236","Rev1_20211109/Aune001_19/IMG_0236.AVI","10.499895"
"237","Rev1_20211109/Aune001_19/IMG_0237.AVI","10.533228"
"238","Rev1_20211109/Aune001_19/IMG_0238.AVI","10.499895"
"239","Rev1_20211109/Aune001_19/IMG_0239.AVI","10.433229"
"240","Rev1_20211109/Aune001_19/IMG_0240.AVI","10.466562"
"241","Rev1_20211109/Aune001_19/IMG_0241.AVI","16.833165"
"242","Rev1_20211109/Aune001_19/IMG_0242.AVI","29.433039"
"243","Rev1_20211109/Aune001_19/IMG_0243.AVI","10.433229"
"244","Rev1_20211109/Aune001_19/IMG_0244.AVI","10.533228"
"245","Rev1_20211109/Aune001_19/IMG_0245.AVI","28.33305"
"246","Rev1_20211109/Aune001_19/IMG_0246.AVI","18.866478"
"247","Rev1_20211109/Aune001_19/IMG_0247.AVI","26.233071"
"248","Rev1_20211109/Aune001_19/IMG_0248.AVI","10.499895"
"249","Rev1_20211109/Aune001_19/IMG_0249.AVI","18.866478"
"250","Rev1_20211109/Aune001_19/IMG_0250.AVI","10.499895"
"251","Rev1_20211109/Aune001_19/IMG_0251.AVI","19.899801"
"252","Rev1_20211109/Aune001_19/IMG_0252.AVI","17.799822"
"253","Rev1_20211109/Aune001_19/IMG_0253.AVI","10.533228"
"254","Rev1_20211109/Aune001_19/IMG_0254.AVI","10.466562"
"255","Rev1_20211109/Aune001_19/IMG_0255.AVI","10.499895"
"256","Rev1_20211109/Aune001_19/IMG_0256.AVI","16.833165"
"257","Rev1_20211109/Aune001_19/IMG_0257.AVI","27.299727"
"258","Rev1_20211109/Aune001_19/IMG_0258.AVI","10.466562"
"259","Rev1_20211109/Aune001_19/IMG_0259.AVI","10.566561"
"260","Rev1_20211109/Aune001_19/IMG_0260.AVI","10.566561"
"261","Rev1_20211109/Aune001_19/IMG_0261.AVI","10.499895"
"262","Rev1_20211109/Aune001_19/IMG_0262.AVI","10.499895"
"263","Rev1_20211109/Aune001_19/IMG_0263.AVI","10.533228"
"264","Rev1_20211109/Aune001_19/IMG_0264.AVI","10.466562"
"265","Rev1_20211109/Aune001_19/IMG_0265.AVI","10.466562"
"266","Rev1_20211109/Aune001_19/IMG_0266.AVI","16.833165"
"267","Rev1_20211109/Aune001_19/IMG_0267.AVI","24.166425"
"268","Rev1_20211109/Aune001_19/IMG_0268.AVI","19.933134"
"269","Rev1_20211109/Aune001_19/IMG_0269.AVI","35.699643"
"270","Rev1_20211109/Aune001_19/IMG_0270.AVI","10.533228"
"271","Rev1_20211109/Aune001_19/IMG_0271.AVI","24.166425"
"272","Rev1_20211109/Aune001_19/IMG_0272.AVI","10.499895"
"273","Rev1_20211109/Aune001_19/IMG_0273.AVI","10.499895"
"274","Rev1_20211109/Aune001_19/IMG_0274.AVI","25.233081"
"275","Rev1_20211109/Aune001_19/IMG_0275.AVI","27.33306"
"276","Rev1_20211109/Aune001_19/IMG_0276.AVI","10.566561"
"277","Rev1_20211109/Aune001_19/IMG_0277.AVI","21.033123"
"278","Rev1_20211109/Aune001_19/IMG_0278.AVI","25.233081"
"279","Rev1_20211109/Aune001_19/IMG_0279.AVI","10.566561"
"280","Rev1_20211109/Aune001_19/IMG_0280.AVI","16.866498"
"281","Rev1_20211109/Aune001_19/IMG_0281.AVI","10.533228"
"282","Rev1_20211109/Aune001_19/IMG_0282.AVI","10.533228"
"283","Rev1_20211109/Aune001_19/IMG_0283.AVI","10.499895"
"284","Rev1_20211109/Aune001_19/IMG_0284.AVI","10.566561"
"285","Rev1_20211109/Aune001_19/IMG_0285.AVI","10.566561"
"286","Rev1_20211109/Aune001_19/IMG_0286.AVI","10.566561"
"287","Rev1_20211109/Aune001_19/IMG_0287.AVI","10.499895"
"288","Rev1_20211109/Aune001_19/IMG_0288.AVI","50.432829"
"289","Rev1_20211109/Aune001_19/IMG_0289.AVI","10.533228"
"290","Rev1_20211109/Aune001_19/IMG_0290.AVI","10.566561"
"291","Rev1_20211109/Aune001_19/IMG_0291.AVI","10.566561"
"292","Rev1_20211109/Aune001_19/IMG_0292.AVI","39.932934"
"293","Rev1_20211109/Aune001_19/IMG_0293.AVI","10.499895"
"294","Rev1_20211109/Aune001_19/IMG_0294.AVI","10.533228"
"295","Rev1_20211109/Aune001_19/IMG_0295.AVI","10.533228"
"296","Rev1_20211109/Aune001_19/IMG_0296.AVI","10.566561"
"297","Rev1_20211109/Aune001_19/IMG_0297.AVI","10.566561"
"298","Rev1_20211109/Aune001_19/IMG_0298.AVI","10.566561"
"299","Rev1_20211109/Aune001_19/IMG_0299.AVI","10.566561"
"300","Rev1_20211109/Aune001_19/IMG_0300.AVI","10.533228"
"301","Rev1_20211109/Aune001_19/IMG_0301.AVI","10.533228"
"302","Rev1_20211109/Aune001_19/IMG_0302.AVI","10.566561"
"303","Rev1_20211109/Aune001_19/IMG_0303.AVI","16.833165"
"304","Rev1_20211109/Aune001_19/IMG_0304.AVI","18.966477"
"305","Rev1_20211109/Aune001_19/IMG_0305.AVI","24.199758"
"306","Rev1_20211109/Aune001_19/IMG_0306.AVI","10.499895"
"307","Rev1_20211109/Aune001_19/IMG_0307.AVI","24.166425"
"308","Rev1_20211109/Aune001_19/IMG_0308.AVI","10.499895"
"309","Rev1_20211109/Aune001_19/IMG_0309.AVI","10.566561"
"310","Rev1_20211109/Aune001_19/IMG_0310.AVI","24.233091"
"311","Rev1_20211109/Aune001_19/IMG_0311.AVI","10.533228"
"312","Rev1_20211109/Aune001_19/IMG_0312.AVI","27.366393"
"313","Rev1_20211109/Aune001_19/IMG_0313.AVI","10.533228"
"314","Rev1_20211109/Aune001_19/IMG_0314.AVI","16.833165"
"315","Rev1_20211109/Aune001_19/IMG_0315.AVI","26.33307"
"316","Rev1_20211109/Aune001_19/IMG_0316.AVI","16.833165"
"317","Rev1_20211109/Aune001_19/IMG_0317.AVI","19.933134"
"318","Rev1_20211109/Aune001_19/IMG_0318.AVI","10.499895"
"319","Rev1_20211109/Aune001_19/IMG_0319.AVI","10.566561"
"320","Rev1_20211109/Aune001_19/IMG_0320.AVI","21.033123"
"321","Rev1_20211109/Aune001_19/IMG_0321.AVI","10.499895"
"322","Rev1_20211109/Aune001_19/IMG_0322.AVI","10.499895"
"323","Rev1_20211109/Aune001_19/IMG_0323.AVI","24.199758"
"324","Rev1_20211109/Aune001_19/IMG_0324.AVI","36.766299"
"325","Rev1_20211109/Aune001_19/IMG_0325.AVI","16.866498"
"326","Rev1_20211109/Aune001_19/IMG_0326.AVI","55.632777"
"327","Rev1_20211109/Aune001_19/IMG_0327.AVI","10.566561"
"328","Rev1_20211109/Aune001_19/IMG_0328.AVI","10.499895"
"329","Rev1_20211109/Aune001_19/IMG_0329.AVI","10.566561"
"330","Rev1_20211109/Aune001_19/IMG_0330.AVI","50.466162"
"331","Rev1_20211109/Aune001_19/IMG_0331.AVI","16.866498"
"332","Rev1_20211109/Aune001_19/IMG_0332.AVI","18.899811"
"333","Rev1_20211109/Aune001_19/IMG_0333.AVI","10.499895"
"334","Rev1_20211109/Aune001_19/IMG_0334.AVI","10.566561"
"335","Rev1_20211109/Aune001_19/IMG_0335.AVI","10.733226"
"336","Rev1_20211109/Aune001_19/IMG_0336.AVI","50.432829"
"337","Rev1_20211109/Aune001_19/IMG_0337.AVI","56.766099"
"338","Rev1_20211109/Aune001_19/IMG_0338.AVI","20.033133"
"339","Rev1_20211109/Aune001_19/IMG_0339.AVI","17.966487"
"340","Rev1_20211109/Aune001_19/IMG_0340.AVI","10.566561"
"341","Rev1_20211109/Aune001_19/IMG_0341.AVI","50.499495"
"342","Rev1_20211109/Aune001_19/IMG_0342.AVI","21.066456"
"343","Rev1_20211109/Aune001_19/IMG_0343.AVI","10.533228"
"344","Rev1_20211109/Aune001_19/IMG_0344.AVI","17.933154"
"345","Rev1_20211109/Aune001_19/IMG_0345.AVI","10.566561"
"346","Rev1_20211109/Aune001_19/IMG_0346.AVI","10.566561"
"347","Rev1_20211109/Aune001_19/IMG_0347.AVI","17.933154"
"348","Rev1_20211109/Aune001_19/IMG_0348.AVI","10.566561"
"349","Rev1_20211109/Aune001_19/IMG_0349.AVI","10.566561"
"350","Rev1_20211109/Aune001_19/IMG_0350.AVI","10.566561"
"351","Rev1_20211109/Aune001_19/IMG_0351.AVI","49.399506"
"352","Rev1_20211109/Aune001_19/IMG_0352.AVI","25.233081"
"353","Rev1_20211109/Aune001_19/IMG_0353.AVI","10.599894"
"354","Rev1_20211109/Aune001_19/IMG_0354.AVI","10.633227"
"355","Rev1_20211109/Aune001_19/IMG_0355.AVI","10.566561"
"356","Rev1_20211109/Aune001_19/IMG_0356.AVI","10.633227"
"357","Rev1_20211109/Aune001_19/IMG_0357.AVI","10.633227"
"358","Rev1_20211109/Aune001_19/IMG_0358.AVI","21.033123"
"359","Rev1_20211109/Aune001_19/IMG_0359.AVI","10.566561"
"360","Rev1_20211109/Aune001_19/IMG_0360.AVI","16.866498"
"361","Rev1_20211109/Aune001_19/IMG_0361.AVI","17.933154"
"362","Rev1_20211109/Aune001_19/IMG_0362.AVI","10.566561"
"363","Rev1_20211109/Aune001_19/IMG_0363.AVI","36.799632"
"364","Rev1_20211109/Aune001_19/IMG_0364.AVI","10.566561"
"365","Rev1_20211109/Aune001_19/IMG_0365.AVI","36.899631"
"366","Rev1_20211109/Aune001_19/IMG_0366.AVI","10.633227"
"367","Rev1_20211109/Aune001_19/IMG_0367.AVI","17.966487"
"368","Rev1_20211109/Aune001_19/IMG_0368.AVI","10.533228"
"369","Rev1_20211109/Aune001_19/IMG_0369.AVI","10.633227"
"370","Rev1_20211109/Aune001_19/IMG_0370.AVI","10.633227"
"371","Rev1_20211109/Aune001_19/IMG_0371.AVI","18.99981"
"372","Rev1_20211109/Aune001_19/IMG_0372.AVI","10.599894"
"373","Rev1_20211109/Aune001_19/IMG_0373.AVI","38.932944"
"374","Rev1_20211109/Aune001_19/IMG_0374.AVI","17.933154"
"375","Rev1_20211109/Aune001_19/IMG_0375.AVI","32.766339"
"376","Rev1_20211109/Aune001_19/IMG_0376.AVI","10.633227"
"377","Rev1_20211109/Aune001_19/IMG_0377.AVI","10.633227"
"378","Rev1_20211109/Aune001_19/IMG_0378.AVI","10.633227"
"379","Rev1_20211109/Aune001_19/IMG_0379.AVI","16.899831"
"380","Rev1_20211109/Aune001_19/IMG_0380.AVI","10.633227"
"381","Rev1_20211109/Aune001_19/IMG_0381.AVI","10.599894"
"382","Rev1_20211109/Aune001_19/IMG_0382.AVI","25.33308"
"383","Rev1_20211109/Aune001_19/IMG_0383.AVI","10.633227"
"384","Rev1_20211109/Aune001_19/IMG_0384.AVI","10.633227"
"385","Rev1_20211109/Aune001_19/IMG_0385.AVI","10.599894"
"386","Rev1_20211109/Aune001_19/IMG_0386.AVI","10.633227"
"387","Rev1_20211109/Aune001_19/IMG_0387.AVI","10.633227"
"388","Rev1_20211109/Aune001_19/IMG_0388.AVI","10.633227"
