RootFolder,File,RelativePath,DateTime,DeleteFlag,Behaviour,Sex,Sp1,Count1,Sp2,Count2,Sp3,Count3,Juvenile,Favourite,Obs,Behaviour2,
indet,IMG_0182.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0183.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0184.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0185.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0186.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0187.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,true,,,
indet,IMG_0188.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0189.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0190.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,probably eating,,saxicola rubetra,0,,0,,0,false,false,,,
indet,IMG_0424.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,probably eating,,genetta genetta,0,,0,,0,false,false,,,
indet,IMG_0425.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0426.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_003, 2023-04-18 12:29:29,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0044.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_008, 2023-04-18 12:29:29,false,visits (using plant),,lanius senator,0,,0,,0,false,true,,,
indet,IMG_0060.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_010, 2023-04-18 12:29:29,false,visits (using plant),,phoenicurus phoenicurus,0,,0,,0,false,true,,,
indet,IMG_0147.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_012, 2023-04-18 12:29:29,false,visits (using plant),,lanius excubitor,0,,0,,0,false,true,,,
indet,IMG_0163.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_012, 2023-04-18 12:29:29,false,probably eating,,sylvia melanocephala,3,,0,,0,false,true,,,
indet,IMG_0011.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,eating,,?,0,,0,,0,false,true,communis vs conspicillata,,
indet,IMG_0012.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,eating,,?,0,,0,,0,false,false,,,
indet,IMG_0013.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,eating,,?,0,,0,,0,false,false,,,
indet,IMG_0051.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,true,,,
indet,IMG_0052.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0053.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0054.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0055.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0056.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_013, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0020.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0021.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0023.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0168.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0169.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0170.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0171.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0173.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0174.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_014, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0010.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,sylvia communis,0,,0,false,true,,probably eating,
indet,IMG_0012.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,sylvia communis,0,,0,false,true,,probably eating,
indet,IMG_0013.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,searching for food,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0030.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0040.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,probably eating,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0095.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0097.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,searching for food,,sylvia melanocephala,0,,0,,0,false,false,,,
indet,IMG_0109.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,searching for food,,sylvia melanocephala,0,,0,,0,false,false,,,
indet,IMG_0113.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,oenante oenante,0,,0,,0,false,true,,,
indet,IMG_0137.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,phoenicurus phoenicurus,0,,0,,0,false,false,,,
indet,IMG_0138.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,phoenicurus phoenicurus,0,,0,,0,false,true,,,
indet,IMG_0161.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0163.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,searching for food,,sylvia communis,0,,0,,0,false,true,scom,,
indet,IMG_0171.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,true,,,
indet,IMG_0172.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0173.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,true,,,
indet,IMG_0174.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,true,,,
indet,IMG_0175.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_017, 2023-04-18 12:29:29,false,visits (using plant),,ficedula hypoleuca,0,,0,,0,false,false,,,
indet,IMG_0026.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,probably eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0027.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,searching for food,,sylvia undatac,0,,0,,0,false,false,,,
indet,IMG_0030.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,searching for food,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0036.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,apode-mus,0,,0,,0,false,true,,,
indet,IMG_0044.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,probably eating,,apode-mus,0,,0,,0,false,false,,,
indet,IMG_0045.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,apode-mus,0,,0,,0,false,false,,,
indet,IMG_0046.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,apode-mus,0,,0,,0,false,false,,,
indet,IMG_0054.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,probably eating,,apode-mus,0,,0,,0,false,false,,,
indet,IMG_0341.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,searching for food,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0358.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,probably eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0389.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0393.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,searching for food,,sylvia cantillans,0,,0,,0,false,true,cantillans por exclusion?,,
indet,IMG_0411.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0412.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0441.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_018, 2023-04-18 12:29:29,false,eating,,sylvia undata,0,,0,,0,false,false,,,
indet,IMG_0235.AVI,SUMHAL_YR1\Rubus\Rev_3_20210930\Rulm_020, 2023-04-18 12:29:29,false,probably eating,,?,0,,0,,0,false,false,,,
indet,IMG_0031.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_005, 2023-04-18 12:29:29,false,searching for food,,sylvia communis,0,,0,,0,false,false,,,
indet,IMG_0066.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_005, 2023-04-18 12:29:29,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0067.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_005, 2023-04-18 12:29:29,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0032.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0034.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,sylvia melanocephala,0,passer domesticus,0,,0,false,true,,probably eating,
indet,IMG_0035.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,sylvia melanocephala,0,passer domesticus,0,,0,false,true,,probably eating,
indet,IMG_0036.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,sylvia melanocephala,0,passer domesticus,0,,0,false,true,,probably eating,
indet,IMG_0037.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,passer domesticus,3,,0,,0,false,true,,,
indet,IMG_0046.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,probably eating,,sylvia melanocephala,2,,0,,0,false,false,,,
indet,IMG_0057.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,eating,,petronia petronia,0,,0,,0,false,false,,,
indet,IMG_0067.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_015, 2023-04-18 12:29:29,false,probably eating,,petronia petronia,3,,0,,0,false,true,,,
indet,IMG_0018.AVI,SUMHAL_YR1\Rubus\Rev_4_20211014\Rulm_025, 2023-04-18 12:29:29,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0007.AVI,SUMHAL_YR1\Rubus\Rev_5_20211026\Rulm_015, 2023-04-18 12:29:29,false,visits (using plant),,passer domesticus,0,,0,,0,false,true,,,
indet,IMG_0014.AVI,SUMHAL_YR1\Smilax\Rev5_20220112\Sasp005_07, 2023-04-18 12:29:29,false,probably eating,,apode-mus,0,,0,,0,false,false,,,
indet,IMG_0249.AVI,SUMHAL_YR1\Smilax\Rev5_20220112\Sasp006_10, 2023-04-18 12:29:29,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0336.AVI,SUMHAL_YR1\Smilax\Rev8_20220222\Sasp004_05, 2023-04-18 12:29:29,false,visits (using plant),,philoscopus collibita,0,,0,,0,false,false,,,
indet,IMG_0007.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_34, 2023-04-17 14:23:27,false,eating,,fringilla coelebs,0,,0,,0,false,false,,,
indet,IMG_0012.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_34, 2023-04-17 14:23:27,false,probably eating,,turdus merula,0,,0,,0,false,false,,,
indet,IMG_0040.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_34, 2023-04-17 14:23:27,false,eating,,erithacus rubecula,0,,0,,0,false,true,turdus philomelos,,
indet,IMG_0052.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_34, 2023-04-17 14:23:27,false,searching for food,,turdus merula,0,,0,,0,false,false,,,
indet,IMG_0016.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_57, 2023-04-17 14:23:27,false,eating,,turdus philomelos,0,turdus merula,0,,0,false,true,,eating,
indet,IMG_0022.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_57, 2023-04-17 14:23:27,false,eating,,?,0,fringilla coelebs,0,,0,false,true,,,
indet,IMG_0023.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_57, 2023-04-17 14:23:27,false,probably eating,,turdus philomelos,0,fringilla coelebs,2,,0,false,false,,eating,
indet,IMG_0038.MP4,SUMHAL_YR2\Arbutus\Aune_Rev17_20221221\Aune019_57, 2023-04-17 14:23:27,false,eating,,turdus philomelos,0,,0,,0,false,false,,,
indet,IMG_0130.AVI,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune016_24, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0172.AVI,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune017_03, 2023-04-17 14:23:27,false,probably eating,,meles meles,0,,0,,0,false,true,,,
indet,IMG_0289.AVI,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune017_03, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0093.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune018_56, 2023-04-17 14:23:27,false,eating,,turdus philomelos,0,,0,,0,false,true,,,
indet,IMG_0052.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_34, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0099.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_34, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0186.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_34, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0189.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_34, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0237.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_34, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0015.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_57, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,true,,,
indet,IMG_0119.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_57, 2023-04-17 14:23:27,false,probably eating,,turdus philomelos,0,,0,,0,false,true,,,
indet,IMG_0203.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_57, 2023-04-17 14:23:27,false,eating,,?,0,,0,,0,false,false,,,
indet,IMG_0353.MP4,SUMHAL_YR2\Arbutus\Aune_Rev18_20230112\Aune019_57, 2023-04-17 14:23:27,false,walking,,vulpes vulpes,0,,0,,0,false,false,,,
indet,IMG_0022.MP4,SUMHAL_YR2\Arbutus\Aune_Rev19_20230119\Aune010_63, 2023-04-17 14:23:27,false,probably eating,,turdus viscivorus,0,turdus merula,0,,0,false,true,,probably eating,
indet,IMG_0023.MP4,SUMHAL_YR2\Arbutus\Aune_Rev19_20230119\Aune010_63, 2023-04-17 14:23:27,false,searching for food,,turdus viscivorus,0,turdus merula,0,,0,false,true,,probably eating,
indet,IMG_0144.MP4,SUMHAL_YR2\Arbutus\Aune_Rev20_20230126\Aune010_63, 2023-04-17 14:23:27,false,probably eating,,turdus viscivorus,0,,0,,0,false,true,,,
indet,IMG_0152.MP4,SUMHAL_YR2\Arbutus\Aune_Rev20_20230126\Aune017_61, 2023-04-17 14:23:27,false,probably eating,,sylvia atricapilla,0,,0,,0,false,true,,,
indet,IMG_0022.MP4,SUMHAL_YR2\Arbutus\Aune_Rev20_20230126\Aune019_34, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,false,,,
indet,IMG_0024.MP4,SUMHAL_YR2\Arbutus\Aune_Rev21_20230202\Aune009_54, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0082.AVI,SUMHAL_YR2\Arbutus\Aune_Rev21_20230202\Aune017_03, 2023-04-17 14:23:27,false,probably eating,,?,0,,0,,0,false,true,,,
indet,IMG_0007.MP4,SUMHAL_YR2\Arbutus\Aune_Rev21_20230202\Aune019_57, 2023-04-17 14:23:27,false,searching for food,,turdus philomelos,0,,0,,0,false,true,,,
indet,IMG_0085.AVI,SUMHAL_YR2\Arbutus\Aune_Rev22_20230208\Aune017_03, 2023-04-17 14:23:27,false,visits (using plant),,turdus merula,0,,0,,0,false,true,,,
indet,IMG_0180.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev08_20220811\Aspa012_29, 2023-04-17 14:23:27,false,visits (using plant),,?,0,,0,,0,false,true,,,
indet,IMG_0002.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev10_20220824\Aspa014_31, 2023-04-17 14:23:27,false,searching for food,,?,0,,0,,0,false,true,,,
indet,IMG_0010.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev10_20220824\Aspa014_31, 2023-04-17 14:23:27,false,searching for food,,sylvia melanocephala,0,,0,,0,false,false,,,
indet,IMG_0021.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev12_20220908\Aspa011_28, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,true,,,
indet,IMG_0030.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev14_20220922\Aspa014_31, 2023-04-17 14:23:27,false,probably eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0008.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa011_28, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,true,,,
indet,IMG_0073.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa011_28, 2023-04-17 14:23:27,false,eating,,phoenicurus phoenicurus,0,,0,,0,false,true,,,
indet,IMG_0462.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa013_30, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0009.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa014_31, 2023-04-17 14:23:27,false,probably eating,,sylvia communis,2,,0,,0,false,true,,,
indet,IMG_0017.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa014_31, 2023-04-17 14:23:27,false,eating,,sylvia melanocephala,0,,0,,0,false,false,,,
indet,IMG_0034.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa016_35, 2023-04-17 14:23:27,false,visits (using plant),,philoscopus collibita,0,,0,,0,false,true,,,
indet,IMG_0169.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa019_38, 2023-04-17 14:23:27,false,eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0294.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa019_38, 2023-04-17 14:23:27,false,probably eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0002.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev15_20220928\Aspa020_39, 2023-04-17 14:23:27,false,visits (using plant),,phoenicurus phoenicurus,0,,0,,0,false,true,,,
indet,IMG_0023.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev16_20221005\Aspa014_31, 2023-04-17 14:23:27,false,searching for food,,sylvia communis,0,,0,,0,false,true,,,
indet,IMG_0273.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev16_20221005\Aspa015_32, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0029.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev17_20221020\Aspa011_28, 2023-04-17 14:23:27,false,probably eating,female,sylvia atricapilla,0,,0,,0,false,true,,,
indet,IMG_0086.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev17_20221020\Aspa011_28, 2023-04-17 14:23:27,false,probably eating,,?,0,,0,,0,false,true,,,
indet,IMG_0071.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev17_20221020\Aspa014_31, 2023-04-17 14:23:27,false,,,-,0,,0,,0,false,false,,,
indet,IMG_0134.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev17_20221020\Aspa017_36, 2023-04-17 14:23:27,false,visits (using plant),,saxicola rubicola,0,,0,,0,false,true,,,
indet,IMG_0005.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev20_20221109\Aspa015_32, 2023-04-17 14:23:27,false,probably eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0018.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev20_20221109\Aspa020_39, 2023-04-17 14:23:27,false,probably eating,,?,0,,0,,0,false,true,cantillans?,,
indet,IMG_0002.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev21_20221115\Aspa016_35, 2023-04-17 14:23:27,false,probably eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0107.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev23_20221130\Aspa020_61, 2023-04-17 14:23:27,false,eating,,sylvia undata,0,,0,,0,false,true,,,
indet,IMG_0139.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev23_20221130\Aspa020_61, 2023-04-17 14:23:27,false,eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0018.MP4,SUMHAL_YR2\Asparagus\Aspa_Rev23_20221130\Aspa025_28, 2023-04-17 14:23:27,false,eating,,sylvia melanocephala,0,,0,,0,false,true,,,
indet,IMG_0220.MP4,SUMHAL_YR2\Myrtus\Mcom_Rev20_20221221\Mcom002_33, 2023-04-17 14:23:27,false,eating,,turdus merula,0,,0,,0,false,true,,,
indet,IMG_0010.MP4,SUMHAL_YR2\Myrtus\Mcom_Rev21_20230112\Mcom002_33, 2023-04-17 14:23:27,false,eating,,chloris chloris,0,,0,,0,false,true,,,
indet,IMG_0034.AVI,SUMHAL_YR2\Myrtus\Mcom_Rev21_20230112\Mcom005_13, 2023-04-17 14:23:27,false,probably eating,,?,0,,0,,0,false,true,,,
indet,IMG_0154.MP4,SUMHAL_YR2\Myrtus\Mcom_Rev25_20230208\Mcom012_33, 2023-04-17 14:23:27,false,eating,,turdus merula,0,,0,,0,false,true,,,
indet,IMG_0155.MP4,SUMHAL_YR2\Myrtus\Mcom_Rev25_20230208\Mcom012_33, 2023-04-17 14:23:27,false,eating,,turdus merula,0,,0,,0,false,false,,,
indet,IMG_0005.AVI,SUMHAL_YR2\Olea\Oeur_Rev09_20221027\Oeur012_09, 2023-04-17 14:23:27,false,probably eating,,erithacus rubecula,0,,0,,0,false,true,,,
indet,IMG_0098.AVI,SUMHAL_YR2\Olea\Oeur_Rev10_20221103\Oeur011_08, 2023-04-17 14:23:27,false,visits (using plant),,philloscopus collibita,0,,0,,0,false,true,,,
indet,IMG_0202.AVI,SUMHAL_YR2\Olea\Oeur_Rev10_20221103\Oeur011_08, 2023-04-17 14:23:27,false,visits (using plant),,philoscopus collibita,0,,0,,0,false,true,,,
